,Wd,We,"theta(Wd,We)","x(Wd,We)","y(Wd,We)"
14.84,-0.2432309846926126,-0.17964324195971376,0.11637362668474288,0.9093487307677007,0.6898246597591837
14.91,-0.17574473401778226,-0.17331974027123467,0.12183834684185663,0.9107830655557289,0.6896165328039878
14.98,-0.1082584833429519,-0.16699623858275564,0.1274007006264854,0.912217400343757,0.689408405848792
15.05,-0.04077223266812158,-0.16067273689427652,0.13306117526698494,0.913651735131785,0.689200278893596
15.12,0.02671401800670703,-0.15434923520579763,0.13882025799171085,0.915086069919813,0.6889921519384001
15.19,0.09420026868153741,-0.14802573351731851,0.14467843602901928,0.916520404707841,0.6887840249832043
15.26,0.1616865193563678,-0.14170223182883945,0.15063619660726577,0.9179547394958691,0.6885758980280084
15.33,0.22917277003119804,-0.1353787301403604,0.15669402695480608,0.9193890742838973,0.6883677710728127
15.4,0.29665902070602845,-0.1290552284518813,0.16285241429999595,0.9208234090719254,0.6881596441176168
15.47,0.36414527138085884,-0.12273172676340224,0.16911184587119119,0.9222577438599535,0.6879515171624209
15.54,0.43163152205568744,-0.11640822507492332,0.17547280889674732,0.9236920786479814,0.687743390207225
15.61,0.4991177727305177,-0.11008472338644423,0.18193579060502052,0.9251264134360094,0.6875352632520291
15.68,0.5666040234053482,-0.10376122169796514,0.1885012782243663,0.9265607482240377,0.6873271362968333
15.75,0.6340902740801785,-0.09743772000948608,0.1951697589831405,0.9279950830120656,0.6871190093416374
15.82,0.7015765247550088,-0.09111421832100701,0.2019417201096988,0.9294294178000938,0.6869108823864416
15.89,0.769062775429839,-0.08479071663252792,0.208817648832397,0.9308637525881218,0.6867027554312456
15.96,0.8365490261046696,-0.07846721494404885,0.2157980323795909,0.9322980873761499,0.6864946284760498
16.03,0.9040352767794997,-0.07214371325556976,0.2228833579796362,0.933732422164178,0.6862865015208539
16.1,0.8823461460459284,-0.0658202115670907,0.2300741128608886,0.935166756952206,0.686078374565658
16.17,0.8606570153123569,-0.05949670987861161,0.237370784251704,0.9366010917402341,0.6858702476104621
16.24,0.8389678845787867,-0.05317320819013286,0.24477385938043766,0.9380354265282621,0.6856621206552663
16.31,0.8172787538452153,-0.04684970650165378,0.25228382547544614,0.9394697613162902,0.6854539937000705
16.38,0.7955896231116438,-0.0405262048131747,0.25990116976508487,0.9409040961043182,0.6852458667448746
16.45,0.7739004923780725,-0.03420270312469563,0.2676263794777095,0.9423384308923464,0.6850377397896787
16.52,0.752211361644501,-0.02787920143621655,0.2754599418416759,0.9437727656803744,0.6848296128344828
16.59,0.7305222309109296,-0.021555699747737474,0.2834023440853399,0.9452071004684024,0.6846214858792871
16.66,0.7088331001773582,-0.015232198059258392,0.291454073437057,0.9466414352564305,0.684413358924091
16.73,0.6871439694437868,-0.008908696370779318,0.29961561712518303,0.9480757700444585,0.6842052319688952
16.8,0.6654548387102155,-0.002585194682300236,0.30788746237807396,0.9495101048324868,0.6839971050136994
16.87,0.643765707976644,0.0037383070061788384,0.3162700964240854,0.9509444396205147,0.6837889780585036
16.94,0.6220765772430725,0.010061808694657913,0.324764006491573,0.9523787744085429,0.6835808511033077
17.01,0.6003874465095012,0.01638531038313699,0.33336967980889276,0.9538131091965709,0.6833727241481118
17.08,0.5786983157759309,0.022708812071615746,0.3420876036043998,0.9552474439845989,0.6831645971929159
17.15,0.5570091850423595,0.029032313760094828,0.35091826510645086,0.956681778772627,0.6829564702377201
17.22,0.5353200543087882,0.0353558154485739,0.35986215154340123,0.9581161135606551,0.6827483432825241
17.29,0.5136309235752167,0.04167931713705298,0.3689197501436066,0.9595504483486832,0.6825402163273283
17.36,0.49194179284164535,0.048002818825532055,0.37809154813542295,0.9609847831367112,0.6823320893721324
17.43,0.4702526621080739,0.05432632051401114,0.38737803274720584,0.9624191179247392,0.6821239624169366
17.5,0.47625793153853896,0.05416608513964192,0.3967786638745234,0.9638534527127673,0.6819158354617407
17.57,0.48226320096900405,0.054005849765272715,0.40628879208179314,0.9652877875007954,0.6817077085065448
17.64,0.4882684703994691,0.0538456143909035,0.41590274060064525,0.9667221222888236,0.6814995815513489
17.71,0.4942737398299341,0.053685379016534286,0.4256148326627095,0.9681564570768516,0.6812914545961531
17.78,0.5002790092603991,0.05352514364216506,0.43541939149961595,0.9695907918648797,0.6810833276409572
17.85,0.5062842786908641,0.053364908267795844,0.44531074034299434,0.9710251266529076,0.6808752006857614
17.92,0.5122895481213292,0.05320467289342663,0.4552832024244748,0.9724594614409359,0.6806670737305655
17.99,0.518294817551794,0.053044437519057436,0.46533110097568664,0.973893796228964,0.6804589467753696
18.06,0.5243000869822589,0.05288420214468821,0.47544875922826096,0.9753281310169919,0.6802508198201738
18.13,0.530305356412724,0.052723966770319,0.48563050041382705,0.97676246580502,0.6800426928649779
18.2,0.5363106258431891,0.05256373139594979,0.4958706477640151,0.978196800593048,0.6798345659097821
18.27,0.5423158952736542,0.05240349602158058,0.5061635245104548,0.979631135381076,0.6796264389545862
18.34,0.5483211647041193,0.05224326064721137,0.5165034538847761,0.9810654701691042,0.6794183119993903
18.41,0.5543264341345844,0.05208302527284215,0.526884759118609,0.9824998049571323,0.6792101850441945
18.48,0.5603317035650494,0.05192278989847293,0.5373017634435834,0.9839341397451602,0.6790020580889985
18.55,0.5663369729955144,0.05176255452410373,0.5477487900913294,0.9853684745331883,0.6787939311338027
18.62,0.5723422424259794,0.0516023191497345,0.5582201622934769,0.9868028093212166,0.6785858041786067
18.69,0.5783475118564444,0.05144208377536529,0.5687102032816559,0.9882371441092446,0.6783776772234109
18.76,0.5843527812869096,0.05128184840099609,0.5792132362874959,0.9896714788972727,0.678169550268215
18.83,0.5903580507173742,0.05112161302662687,0.5897235845426266,0.9911058136853006,0.6779614233130191
18.9,0.5963633201478393,0.05096137765225766,0.6002355712786795,0.9925401484733287,0.6777532963578233
18.97,0.566465318224385,0.0018047143276515853,0.6107435197272834,0.9939744832613568,0.6775451694026274
19.04,0.5365673163009305,-0.04735194899695449,0.6212417531200682,0.9954088180493849,0.6773370424474316
19.11,0.5066693143774761,-0.09650861232156058,0.6317245946886642,0.9968431528374131,0.6771289154922358
19.18,0.4767713124540217,-0.14566527564616663,0.642186367664701,0.998277487625441,0.6769207885370399
19.25,0.4468733105305673,-0.1948219389707727,0.6526213952798091,0.9997118224134691,0.676712661581844
19.32,0.41697530860711296,-0.2439786022953788,0.6630240007656177,1.001146157201497,0.6765045346266482
19.39,0.3870773066836585,-0.2931352656199849,0.6733885073537574,1.0025804919895251,0.6762964076714523
19.46,0.35717930476020404,-0.34229192894459093,0.6837092382758578,1.0040148267775533,0.6760882807162563
19.53,0.32728130283674967,-0.39144859226919704,0.6939805167635491,1.0054491615655814,0.6758801537610605
19.6,0.29738330091329523,-0.4406052555938031,0.7041966660484609,1.0068834963536093,0.6756720268058647
