tempo_s,phi_d,phi_e,x_m,y_m,theta_rad
2.1514302860572116,12.373397637362794,-6.128751851924481,0.010650578563024307,-0.014404249092593593,0.10958849116699501
2.1524304860972197,12.514265345155389,-6.059772819591281,0.010756121822332472,-0.014392636240073734,0.11386875594536408
2.1534306861372277,12.649305983206332,-5.989610424313725,0.010865159409873915,-0.014380166323616099,0.1181656513625522
2.1544308861772357,12.778449521667914,-5.91827859845832,0.010977607227077692,-0.014366816661820589,0.12247755563358112
2.1554310862172437,12.901628679296817,-5.84579148467745,0.01109337966454088,-0.014352565807464728,0.12680283399594947
2.1564312862572517,13.018778959281235,-5.772163432890654,0.011212389660897278,-0.014337393597573389,0.1311398393941388
2.1574314862972597,13.129838683768346,-5.697408997232428,0.01133454876303584,-0.014321281201309682,0.1354869131717096
2.1584316863372677,13.234749027072434,-5.621542932967944,0.011459767187596904,-0.014304211165583803,0.13984238577067856
2.1594318863772757,13.333454047546612,-5.544580193376591,0.011587953883670623,-0.014286167458281084,0.14420457743786488
2.1604320864172837,13.425900718099381,-5.466535926604644,0.011719016596618514,-0.014267135509015337,0.14857179893788863
2.1614322864572917,13.512038955339523,-5.387425472487505,0.011852861932935853,-0.014247102247318495,0.15294235227250072
2.1624324864972992,13.591821647332875,-5.307264359342101,0.011989395426069452,-0.014226056138182853,0.1573145314059181
2.1634326865373072,13.665204679955542,-5.226068300730105,0.01212852160310306,-0.014203987214877561,0.16168662299584802
2.1644328865773153,13.732146961827908,-5.143853192193249,0.012270144052218789,-0.01418088710896682,0.16605690712984023
2.1654330866173233,13.792610447815674,-5.060635107960481,0.012414165490842732,-0.01415674907746276,0.17042365806667195
2.1664332866573313,13.846560161083824,-4.976430297628377,0.012560487834378898,-0.014131568027052253,0.1747851449823979
2.1674334866973393,13.893964213690802,-4.891255182815422,0.012709012265435016,-0.014105340535342854,0.17913963272073613
2.1684336867373473,13.934793825710493,-4.805126353790571,0.012859639303441958,-0.01407806486907937,0.18348538254744443
2.1694338867773553,13.969023342870237,-4.718060566076931,0.013012268874567383,-0.014049740999288953,0.18782065290834
2.1704340868173633,13.996630252694425,-4.630074737031389,0.013166800381823371,-0.014020370613319039,0.19214370019061416
2.1714342868573713,14.017595199143003,-4.541185942400973,0.01332313277526728,-0.01398995712373903,0.19645277948709033
2.1724344868973793,14.031901995735854,-4.451411412856224,0.013481164622194779,-0.013958505674083231,0.20074614536307162
2.1734346869373873,14.039537637154128,-4.360768530502922,0.013640794177224119,-0.01392602314141917,0.20502205262542295
2.1744348869773953,14.040492309310661,-4.269274825371976,0.013801919452171128,-0.013892518135732144,0.20927875709352978
2.1754350870174033,14.034759397882183,-4.176947971889571,0.013964438285615041,-0.01385800099612348,0.21351451637177463
2.1764352870574113,14.022335495296916,-4.0838057853268745,0.014128248412056385,-0.013822483783826705,0.21772759062317076
2.1774354870974193,14.003220406171726,-3.9898662182307003,0.014293247530569424,-0.013785980272052412,0.22191624334379115
2.1784356871374273,13.977417151194013,-3.89514735683621,0.014459333372853345,-0.013748505932679221,0.2260787421376294
2.1794358871774353,13.944931969444037,-3.7996674174615506,0.014626403770588272,-0.013710077919814765,0.23021335949152896
2.1804360872174433,13.905774319154162,-3.7034447428856043,0.014794356722004487,-0.013670715050257022,0.23431837354981538
2.1814362872574513,13.859956876902528,-3.606497798709737,0.014963090457575741,-0.013630437780892702,0.23839206888826642
2.1824364872974593,13.807495535239095,-3.5088451697040397,0.015132503504750342,-0.013589268183075565,0.24243273728705378
2.1834366873374673,13.748409398743004,-3.4105055561387188,0.015302494751636817,-0.013547229914033669,0.24643867850229048
2.1844368873774753,13.682720778510799,-3.311497770101486,0.015472963509564253,-0.013504348185360442,0.25040820103581746
2.1854370874174833,13.610455185076129,-3.2118407318017033,0.015643809574441055,-0.013460649728650263,0.2543396229028631
2.1864372874574913,13.53164131976177,-3.1115534658621384,0.015814933286839614,-0.013416162758344844,0.25823127239720994
2.1874374874974993,13.44631106446632,-3.0106550975985873,0.01598623559073848,-0.01337091693186205,0.26208148885350263
2.1884376875375073,13.35449946988815,-2.9091648492884947,0.016157618090857834,-0.013324943307084069,0.26588862340633296
2.1894378875775153,13.256244742189946,-2.8071020364295287,0.01632898310852852,-0.01327827429728678,0.26965103974573695
2.1904380876175233,13.151588228108599,-2.7044860639878316,0.016500233736039455,-0.013230943623596928,0.2733671148687416
2.1914382876575313,13.040574398514911,-2.6013364226382536,0.01667127388941304,-0.01318298626506827,0.277035239826599
2.1924384876975394,12.923250830429637,-2.4976726849956083,0.016842008359563045,-0.01313443840647215,0.2806538204673476
2.1934386877375474,12.79966818750208,-2.393514501838785,0.017012342861794476,-0.013085337383901934,0.2842212781733409
2.1944388877775554,12.669880198958566,-2.288881598328397,0.017182184083610046,-0.01303572162829463,0.28773605059338675
2.1954390878175634,12.533943637029207,-2.183793770217771,0.017351439730793,-0.012985630606976424,0.29119659236914164
2.1964392878575714,12.391918292862039,-2.078270880059293,0.01752001857174137,-0.01293510476334221,0.29460137585540624
2.1974394878975794,12.243866950933773,-1.9723328534058628,0.017687830480033993,-0.012884185454782138,0.29794889183397155
2.1984396879375874,12.089855361967837,-1.8659996750085033,0.01785478647521386,-0.01283291488897094,0.30123765022066623
2.1994398879775954,11.929952214371044,-1.759291385010938,0.01802079876177979,-0.012781336058638229,0.3044661807652595
2.2004400880176034,11.764229104201055,-1.6522280751415424,0.018185780766382637,-0.012729492674940166,0.3076330337438756
2.2014402880576114,11.592760503676312,-1.5448298849040847,0.018349647173227443,-0.012677429099554764,0.3107367806435797
2.2024404880976194,11.415623728243464,-1.437116997766759,0.018512313957688233,-0.012625190275624752,0.31377601483879786
2.2034406881376274,11.232898902215448,-1.3291096373516624,0.01867369841814718,-0.012572821657673289,0.31674935225923667
2.2044408881776354,11.044668922994935,-1.2208280636240831,0.0188337192060749,-0.012520369140618914,0.31965543204897207
2.2054410882176434,10.851019423899798,-1.1122925690834289,0.01899229635437351,-0.012467878988016953,0.32249291721638
2.2064412882576514,10.652038735606377,-1.0035234749555946,0.019149351304008886,-0.012415397759655201,0.32526049527458645
2.2074414882976594,10.447817846227275,-0.8945411273882037,0.0193048069289631,-0.012362972238632034,0.3279568788721162
2.2084416883376674,10.238450360042137,-0.785365893648689,0.019458587559542495,-0.012310649358045168,0.3305808064134267
2.2094418883776754,10.024032454899825,-0.6760181583267502,0.019610619004081075,-0.012258476127419182,0.33313104266901444
2.2104420884176834,9.804662838310552,-0.5665183195409764,0.019760828569083008,-0.01220649955899949,0.335606379374789
2.2114422884576914,9.580442702248599,-0.4568867851512865,0.01990914507785177,-0.012154766594039879,0.3380056358204111
2.2124424884976994,9.351475676685407,-0.34714396897673466,0.02005549888765717,-0.012103324029209904,0.3403276594262996
2.2134426885377074,9.117867781874883,-0.23731028702061419,0.02019982190549479,-0.012052218443247397,0.342571326309013
2.2144428885777154,8.87972737941256,-0.1274061537025133,0.02034204760249553,-0.012001496123980123,0.3447355418347198
2.2154430886177234,8.637165122090517,-0.017451978098453315,0.020482111027045828,-0.01195120299583922,0.3468192411604755
2.2164432886577314,8.390293902572136,0.092531839810164,0.020619948816681596,-0.011901384547985427,0.34882138976302884
2.2174434886977394,8.139228800909937,0.20252491287813112,0.020755499208821367,-0.011852085763167382,0.350740983954887
2.2184436887377474,7.884087030929996,0.3125068705285552,0.02088870205040602,-0.01180335104742929,0.35257705138737405
2.2194438887777554,7.624987885510241,0.4224573624735505,0.021019498806514252,-0.011755224160783216,0.3543286515404227
2.2204440888177635,7.362052680775207,0.5323560624241622,0.02114783256802431,-0.011707748148959012,0.35599487619884584
2.2214442888577715,7.095404699235445,0.6421826717878422,0.021273648058393716,-0.011660965276342496,0.3575748499148403
2.2224444888977795,6.825169131897519,0.7519169233536307,0.021396891639629344,-0.01161491696021005,0.3590677304564807
2.2234446889377875,6.551473019372146,0.8615385849640578,0.02151751131752087,-0.011569643706365136,0.36047270924196906
2.2244448889777955,6.274445192007267,0.9710274631729,0.0216354567462107,-0.011525185046279538,0.3617890117594105
2.2254450890178035,5.994216209075544,1.0803634068883883,0.021750679232173355,-0.011481579475839285,0.3630158979718936
2.2264452890578115,5.710918297044881,1.189526311001692,0.021863131737676837,-0.01143886439579229,0.36415266270765956
2.2274454890978195,5.424685286959814,1.2984961199988643,0.021972768883797855,-0.011397076053991689,0.36519863603515135
2.2284456891378275,5.13565255096599,1.4072528315569344,0.022079546953061534,-0.011356249489525818,0.36615318362274146
2.2294458891778355,4.843956938006103,1.5157765001230232,0.02218342389177511,-0.011316418478822515,0.36701570708294307
2.2304460892178435,4.549736708718199,1.6240472404751976,0.02228435931212327,-0.011277615483812222,0.3677856443009174
2.2314462892578515,4.2531314695683875,1.7320452312657535,0.022382314494091,-0.011239871602231034,0.3684624697470969
2.2324464892978595,3.9542821062487286,1.8397507185452104,0.022477252387277526,-0.01120321652014144,0.36904569477375043
2.2334466893378675,3.6533307163726074,1.9471440192671512,0.022569137612662413,-0.011167678466745087,0.3695348678953266
2.2344468893778755,3.3504205415000197,2.0542055247729256,0.022657936464382328,-0.01113328417155836,0.369929575052415
2.2354470894178835,3.0456958985250844,2.1609157042557516,0.02274361691157372,-0.01110005882401807,0.3702294398591772
2.2364472894578915,2.7393021104593243,2.2672551082035257,0.022826148600333676,-0.01106802603558091,0.3704341238341025
2.2374474894978995,2.4313854366447583,2.37320437182011,0.0229055028558476,-0.011037207804376704,0.3705433266139557
2.2384476895379075,2.122093002428422,2.47874421842419,0.02298165268472882,-0.011007624482471801,0.3705567861507885
2.2394478895779155,1.8115727283353054,2.5838554628251518,0.023054572777611256,-0.010979294745795202,0.37047427889189555
2.2404480896179235,1.4999732587722354,2.6885190146759164,0.023124239512032296,-0.010952235566776285,0.3702956199426046
2.2414482896579315,1.1874438902975688,2.792715881801155,0.023190630955638867,-0.010926462189739122,0.3700206632117978
2.2424484896979395,0.8741344994924707,2.896427173501634,0.023253726869745136,-0.010901988109094575,0.36964930154006803
2.2434486897379475,0.560195470468265,2.9996341038331464,0.023313508713266026,-0.01087882505036744,0.36918146681042613
2.2444488897779555,0.24577762204517897,3.102317994860075,0.023369959647045916,-0.010856982954091958,0.3686171300414777
2.2454490898179635,-0.06896786536085399,3.204460279882704,0.023423064538597226,-0.01083646996260509,0.3679563014630021
2.2464492898579715,-0.38388952310913443,3.306042506637815,0.023472809967258867,-0.010817292409762855,0.36719903057387
2.2474494898979795,-0.6988356679249278,3.4070463404726867,0.02351918422977953,-0.01079945481360104,0.3663454061822475
2.2484496899379876,-1.0136544756758619,3.5074535674905345,0.023562177346325996,-0.010782959871957466,0.3653955564280414
2.2494498899779956,-1.3281940552958411,3.6072460976692358,0.023601781066911617,-0.010767808461068814,0.3643496487875496
2.2504500900180036,-1.6423025228213735,3.7064059679496806,0.023637988878235247,-0.0107539996371509,0.3632078900602884
2.2514502900580116,-1.955828075502757,3.804915345296696,0.02367079601091589,-0.010741530640966985,0.3619705263379779
2.2524504900980196,-2.2686190659550314,3.9027565297293205,0.023700199447103495,-0.010730396905384468,0.36063784295567436
2.2534506901380276,-2.580524076309453,3.9999119573215505,0.02372619792844138,-0.010720592065915998,0.35921016442504805
2.2544508901780356,-2.891391992331723,4.0963642031722465,0.023748791964351118,-0.010712107974236646,0.3576878543498122
2.2554510902180436,-3.201072077467847,4.192095984344686,0.023767983840605838,-0.01070493471466442,0.3560713153233189
2.2564512902580516,-3.5094140467824646,4.287090162773817,0.023783777628153476,-0.010699060623586904,0.354360988808345
2.2574514902980596,-3.816268140751285,4.3813297481426225,0.02379617919214691,-0.010694472311812376,0.35255735499910074
2.2584516903380676,-4.121485198872761,4.474797900725322,0.02380519620113367,-0.010691154689819203,0.3506609326655021
2.2594518903780756,-4.424916733060409,4.567477934198796,0.023810838136353693,-0.010689090995872742,0.34867227897975583
