,Wd,We,"theta(Wd,We)","x(Wd,We)","y(Wd,We)"
5.88,-0.041686371329848,-0.02531477294692309,0.0036115554916641398,0.014122765162472871,-0.012946471458996835
5.95,-0.042537707577992225,-0.025818008840249613,0.0037547001506595965,0.015316309074649216,-0.012902965155606762
6.02,-0.04338904382613644,-0.026321244733576134,0.0038992306177305694,0.016509852986825547,-0.012859458852216692
6.09,-0.04424038007428066,-0.02682448062690266,0.004045105924055171,0.017703396899001897,-0.01281595254882662
6.16,-0.04509171632242489,-0.027327716520229185,0.004192285100811509,0.018896940811178244,-0.01277244624543655
6.23,-0.04594305257056911,-0.027830952413555717,0.004340727179177692,0.020090484723354583,-0.012728939942046477
6.3,-0.046794388818713326,-0.02833418830688223,0.004490391190331831,0.02128402863553092,-0.012685433638656408
6.37,-0.04764572506685755,-0.028837424200208756,0.004641236165452039,0.022477572547707266,-0.012641927335266335
6.44,-0.04849706131500178,-0.029340660093535288,0.004793221135716423,0.02367111645988361,-0.012598421031876266
6.51,-0.04934839756314599,-0.029843895986861806,0.004946305132303093,0.02486466037205994,-0.012554914728486194
6.58,-0.05019973381129021,-0.030347131880188328,0.005100447186390161,0.026058204284236285,-0.012511408425096125
6.65,-0.05105107005943444,-0.03085036777351486,0.005255606329155737,0.027251748196412635,-0.012467902121706051
6.72,-0.051902406307578655,-0.031353603666841375,0.005411741591777928,0.028445292108588965,-0.012424395818315984
6.79,-0.05275374255572288,-0.0318568395601679,0.00556881200543485,0.029638836020765308,-0.012380889514925913
6.86,-0.053605078803867105,-0.032360075453494425,0.005726776601304606,0.030832379932941655,-0.012337383211535841
6.93,-0.05445641505201131,-0.032863311346820946,0.005885594410565311,0.03202592384511799,-0.01229387690814577
7.0,-0.05530775130015555,-0.033366547240147475,0.006045224464395071,0.033219467757294334,-0.0122503706047557
7.07,-0.05615908754829976,-0.033869783133473996,0.006205625793972006,0.03441301166947068,-0.012206864301365628
7.14,-0.05701042379644398,-0.03437301902680052,0.006366757430474212,0.03560655558164701,-0.012163357997975558
7.21,-0.057861760044588206,-0.034876254920127046,0.006528578405079811,0.03680009949382336,-0.012119851694585487
7.28,-0.047285613719727115,-0.025886210598978172,0.006691047748966904,0.04112879804932376,-0.012076345391195417
7.35,-0.03670946739486616,-0.016896166277829416,0.006854124493313608,0.045457496604824114,-0.012032839087805346
7.42,-0.026133321070005086,-0.007906121956680542,0.007017767669298031,0.04978619516032452,-0.011989332784415276
7.49,-0.015557174745144002,0.001083922364468328,0.007181936308098281,0.054114893715824924,-0.011945826481025205
7.56,-0.00498102842028305,0.010073966685617091,0.007346589440892467,0.05844359227132528,-0.011902320177635132
7.63,0.005595117904578041,0.01906401100676596,0.007511686098858705,0.06277229082682567,-0.011858813874245063
7.7,0.016171264229439125,0.028054055327914836,0.007677185313175102,0.06710098938232609,-0.01181530757085499
7.77,0.02674741055430007,0.037044099649063585,0.007843046115019767,0.07142968793782642,-0.01177180126746492
7.84,0.03732355687916116,0.046034143970212466,0.00800922753557081,0.07575838649332683,-0.011728294964074848
7.91,0.04789970320402223,0.055024188291361326,0.008175688606006348,0.08008708504882724,-0.01168478866068478
7.98,0.05847584952888333,0.06401423261251021,0.008342388357504482,0.08441578360432764,-0.011641282357294707
8.05,0.06905199585374441,0.07300427693365907,0.008509285821243329,0.08874448215982805,-0.011597776053904637
8.12,0.07962814217860523,0.08199432125480773,0.008676340028400986,0.09307318071532836,-0.011554269750514564
8.19,0.0902042885034663,0.09098436557595659,0.00884351001015558,0.09740187927082875,-0.011510763447124496
8.26,0.10078043482832738,0.09997440989710546,0.009010754797685209,0.10173057782632916,-0.011467257143734422
