,Wd,We,"theta(Wd,We)","x(Wd,We)","y(Wd,We)"
0.0,2.0189301110893307,2.0757157397542985,-0.011699780386322947,-0.05720575131610583,0.7339475742607078
0.07,2.0214745361181703,2.0778967370204366,-0.008941077895416339,-0.051780600220717184,0.733739447305512
0.14,2.02401896114701,2.080077734286575,-0.006272270145811121,-0.04635544912532853,0.7335313203503161
0.21,2.0265633861758494,2.082258731552713,-0.0036923593881976356,-0.04093029802993989,0.7333231933951202
0.28,2.0291078112046894,2.0844397288188516,-0.001200347873266209,-0.03550514693455124,0.7331150664399242
0.35,2.0316522362335285,2.0866207260849894,0.0012047621482928392,-0.030079995839162595,0.7329069394847285
0.42,2.034196661262368,2.088801723351128,0.0035239684257891775,-0.024654844743773944,0.7326988125295326
0.49,2.0367410862912076,2.090982720617266,0.005758268708532472,-0.019229693648385296,0.7324906855743367
0.56,2.0392855113200468,2.0931637178834044,0.007908660745832397,-0.013804542552996645,0.7322825586191409
0.63,2.0418299363488868,2.0953447151495426,0.009976142286998628,-0.008379391457607993,0.732074431663945
0.7,2.0443743613777263,2.097525712415681,0.01196171108134082,-0.0029542403622193625,0.7318663047087491
0.77,2.046918786406566,2.0997067096818194,0.013866364878168662,0.002470910733169289,0.7316581777535534
0.84,2.0494632114354054,2.1018877069479576,0.015691101426791823,0.00789606182855794,0.7314500507983573
0.91,2.052007636464245,2.1040687042140958,0.017436918476519965,0.013321212923946599,0.7312419238431616
0.98,2.054552061493084,2.1062497014802335,0.019104813776662767,0.018746364019335243,0.7310337968879657
1.05,2.0570964865219237,2.1084306987463717,0.0206957850765299,0.024171515114723888,0.7308256699327698
1.12,2.0596409115507637,2.1106116960125103,0.02221083012543103,0.029596666210112525,0.7306175429775739
1.19,2.062185336579603,2.1127926932786485,0.023650946672675838,0.03502181730550118,0.7304094160223781
1.26,2.064729761608443,2.1149736905447867,0.02501713246757398,0.04044696840088983,0.7302012890671822
1.33,2.067274186637282,2.117154687810925,0.026310385259435146,0.04587211949627848,0.7299931621119862
1.4,2.069818611666121,2.119335685077063,0.027531702797569,0.05129727059166712,0.7297850351567905
1.47,2.072363036694961,2.1215166823432012,0.02868208283128521,0.056722421687055775,0.7295769082015946
1.54,2.0749074617238006,2.1236976796093394,0.029762523109893437,0.06214757278244442,0.7293687812463987
1.61,2.07745188675264,2.125878676875478,0.030774021382703364,0.06757272387783307,0.7291606542912029
1.68,2.0799963117814797,2.1280596741416162,0.03171757539902468,0.07299787497322172,0.728952527336007
1.75,2.0825407368103193,2.1302406714077544,0.03259418290816702,0.07842302606861035,0.7287444003808111
1.82,2.085085161839159,2.1324216686738926,0.03340484165944009,0.08384817716399902,0.7285362734256153
1.89,2.0876295868679984,2.134602665940031,0.034150549402153514,0.08927332825938764,0.7283281464704193
1.96,2.090174011896838,2.1367836632061694,0.03483230388561703,0.09469847935477631,0.7281200195152234
2.03,2.0927184369256775,2.138964660472307,0.035451102859140264,0.10012363045016492,0.7279118925600276
2.1,2.095262861954517,2.141145657738446,0.03600794407203289,0.1055487815455536,0.7277037656048317
2.17,2.0978072869833566,2.1433266550045835,0.036503825273604594,0.11097393264094224,0.7274956386496358
2.24,2.100351712012196,2.145507652270722,0.036939744213165045,0.1163990837363309,0.7272875116944401
2.31,2.1028961370410353,2.1476886495368603,0.03731669864002388,0.12182423483171953,0.7270793847392443
2.38,2.105440562069875,2.1498696468029985,0.037635686303490824,0.1272493859271082,0.7268712577840483
2.45,2.1079849870987144,2.1520506440691367,0.037897704952875505,0.13267453702249687,0.7266631308288525
2.52,2.1105294121275544,2.154231641335275,0.03810375233748764,0.1380996881178855,0.7264550038736566
2.59,2.113073837156394,2.156412638601413,0.03825482620663685,0.1435248392132741,0.7262468769184607
2.66,2.115618262185233,2.1585936358675513,0.038351924309632836,0.1489499903086628,0.7260387499632649
2.73,2.1181626872140726,2.1607746331336894,0.03839604439578526,0.15437514140405145,0.7258306230080689
2.8,2.120707112242912,2.162955630399828,0.03838818421440381,0.15980029249944006,0.725622496052873
2.87,2.1232515372717518,2.1651366276659663,0.038329341514798124,0.1652254435948287,0.7254143690976773
2.94,2.1257959623005913,2.1673176249321044,0.038220514046277916,0.17065059469021737,0.7252062421424813
3.01,2.1283403873294304,2.169498622198242,0.038062699558152814,0.17607574578560597,0.7249981151872853
3.08,2.1308848123582704,2.1716796194643804,0.03785689579973252,0.18150089688099466,0.7247899882320895
3.15,2.13342923738711,2.1738606167305186,0.037604100520326686,0.1869260479763833,0.7245818612768938
3.22,2.1359736624159495,2.176041613996657,0.03730531146924499,0.19235119907177198,0.7243737343216978
3.29,2.1385180874447887,2.178222611262795,0.03696152639579712,0.1977763501671606,0.724165607366502
3.36,2.1410625124736287,2.1804036085289336,0.03657374304929274,0.20320150126254927,0.7239574804113063
3.43,2.143606937502468,2.1825846057950717,0.03614295917904147,0.20862665235793793,0.7237493534561102
3.5,2.146151362531308,2.18476560306121,0.035670172534353076,0.21405180345332653,0.7235412265009145
3.57,2.148695787560147,2.186946600327348,0.035156380864537144,0.21947695454871524,0.7233330995457184
3.64,2.1512402125889865,2.1891275975934867,0.034602581918903384,0.22490210564410387,0.7231249725905227
3.71,2.153784637617826,2.191308594859625,0.034009773446761475,0.23032725673949245,0.7229168456353268
3.78,2.156329062646666,2.193489592125763,0.03337895319742108,0.2357524078348811,0.7227087186801309
3.85,2.158873487675505,2.1956705893919013,0.03271111892019185,0.24117755893026982,0.722500591724935
3.92,2.1614179127043447,2.1978515866580395,0.032007268364383494,0.24660271002565845,0.7222924647697392
3.99,2.1639623377331842,2.2000325839241777,0.03126839927930565,0.2520278611210471,0.7220843378145434
4.06,2.166506762762024,2.202213581190316,0.030495509414268006,0.2574530122164357,0.7218762108593475
4.13,2.1690511877908634,2.204394578456454,0.029689596518580205,0.2628781633118244,0.7216680839041516
4.2,2.171595612819703,2.206575575722592,0.02885165834155198,0.26830331440721306,0.7214599569489558
4.27,2.1741400378485425,2.208756572988731,0.027982692632492957,0.2737284655026016,0.7212518299937598
4.34,2.176684462877382,2.210937570254869,0.0270836971407128,0.2791536165979903,0.721043703038564
4.41,2.1792288879062216,2.213118567521007,0.026155669615521206,0.284578767693379,0.720835576083368
4.48,2.181773312935061,2.2152995647871454,0.02519960780622781,0.29000391878876763,0.7206274491281722
4.55,2.1843177379639007,2.2174805620532836,0.02421650946214233,0.29542906988415624,0.7204193221729764
4.62,2.18686216299274,2.2196615593194218,0.023207372332574427,0.3008542209795449,0.7202111952177804
4.69,2.18940658802158,2.2218425565855604,0.022173194166833738,0.3062793720749336,0.7200030682625845
4.76,2.191951013050419,2.2240235538516986,0.021114972714229994,0.3117045231703222,0.7197949413073887
4.83,2.194495438079259,2.2262045511178363,0.02003370572407279,0.3171296742657108,0.7195868143521928
