,Wd,We,"theta(Wd,We)","x(Wd,We)","y(Wd,We)",Wd_true,We_true
35.42,-0.31333659597673746,-0.005182974023585418,0.907758233526142,2.1343274422687784,1.3471125591942463,-0.00787068373069768,0.08745810407952163
35.49,-0.324835714036716,0.0008090212758335713,0.9104354449535413,2.137053243163445,1.3468101702491877,-0.007087433681420603,0.08093231990767706
35.56,-0.3363348320966947,0.006801016575252561,0.9130272893889407,2.1397790440581117,1.3465077813041293,-0.006304183632143526,0.07440653573583247
35.63,-0.34783395015667323,0.012793011874671578,0.9155345072125772,2.1425048449527777,1.3462053923590709,-0.005520933582866452,0.0678807515639879
35.7,-0.3593330682166518,0.018785007174090568,0.9179578388046868,2.1452306458474446,1.3459030034140123,-0.004737683533589377,0.06135496739214332
35.77,-0.3708321862766303,0.024777002473509557,0.9202980245455071,2.147956446742111,1.3456006144689538,-0.003954433484312301,0.05482918322029875
35.84,-0.382331304336609,0.03076899777292859,0.9225558048152744,2.150682247636778,1.3452982255238954,-0.003171183435035226,0.048303399048454175
35.91,-0.3938304223965864,0.03676099307234697,0.9247319199942251,2.1534080485314444,1.3449958365788368,-0.0023879333857582327,0.04177761487661026
35.98,-0.4053295404565649,0.04275298837176597,0.9268271104625965,2.156133849426111,1.3446934476337786,-0.0016046833364811545,0.03525183070476569
36.05,-0.4168286585165436,0.04874498367118496,0.9288421166006247,2.1588596503207778,1.3443910586887202,-0.0008214332872040798,0.028726046532921108
36.12,-0.4283277765765221,0.054736978970603964,0.9307776787885468,2.161585451215444,1.3440886697436616,-3.818323792700515e-05,0.02220026236107654
36.19,-0.43982689463650065,0.06072897427002295,0.9326345374065995,2.1643112521101107,1.3437862807986032,0.0007450668113500696,0.015674478189231962
36.26,-0.4513260126964793,0.06672096956944198,0.9344134328350194,2.1670370530047776,1.3434838918535446,0.001528316860627146,0.009148694017387386
36.33,-0.46282513075645787,0.07271296486886099,0.9361151054540433,2.169762853899444,1.3431815029084861,0.0023115669099042207,0.0026229098455428125
36.4,-0.4743242488164364,0.07870496016828,0.937740295643908,2.172488654794111,1.342879113963428,0.0030948169591812954,-0.0039028743263017614
36.47,-0.4858233668764149,0.08469695546769901,0.9392897437848499,2.1752144556887774,1.342576725018369,0.003878067008458372,-0.010428658498146337
36.54,-0.49732248493639364,0.090688950767118,0.9407641902571058,2.1779402565834443,1.342274336073311,0.0046613170577354465,-0.013245616129110911
36.61,-0.5088216029963721,0.096680946066537,0.9421643754409121,2.1806660574781103,1.341971947128252,0.005444567107012521,-0.016062573760075485
36.68,-0.5203207210563507,0.10267294136595599,0.9434910397165064,2.183391858372777,1.3416695581831939,0.006227817156289596,-0.01887953139104006
36.75,-0.5318198391163294,0.108664936665375,0.9447449234641245,2.1861176592674436,1.3413671692381355,0.007011067205566672,-0.021696489022004634
36.82,-0.5433189571763078,0.11465693196479398,0.9459267670640037,2.1888434601621105,1.3410647802930769,0.007794317254843748,-0.02451344665296921
36.89,-0.5548180752362865,0.120648927264213,0.9470373108963802,2.191569261056777,1.3407623913480184,0.008577567304120823,-0.027330404283933785
36.96,-0.5663171932962651,0.12664092256363202,0.9480772953414912,2.194295061951444,1.3404600024029598,0.009360817353397898,-0.03014736191489836
37.03,-0.5778163113562437,0.132632917863051,0.9490474607795732,2.19702086284611,1.3401576134579014,0.010144067402674973,-0.03296431954586293
37.1,-0.5893154294162223,0.13862491316247,0.9499485475908629,2.1997466637407768,1.339855224512843,0.010927317451952048,-0.03578127717682751
37.17,-0.6008145474762007,0.144616908461889,0.9507812961555969,2.202472464635443,1.3395528355677846,0.011710567501229122,-0.038598234807792085
37.24,-0.6123136655361794,0.150608903761308,0.9515464468540118,2.20519826553011,1.3392504466227262,0.0124938175505062,-0.04141519243875666
37.31,-0.623812783596158,0.15660089906072702,0.9522447400663447,2.207924066424777,1.3389480576776678,0.013277067599783275,-0.044232150069721234
37.38,-0.6353119016561366,0.162592894360146,0.9528769161728321,2.2106498673194435,1.3386456687326092,0.014060317649060352,-0.04704910770068581
37.45,-0.6468110197161151,0.16858488965956503,0.9534437155537107,2.21337566821411,1.3383432797875507,0.014843567698337425,-0.04986606533165038
37.52,-0.6583101377760937,0.17457688495898405,0.953945878589217,2.2161014691087764,1.3380408908424921,0.0156268177476145,-0.052683022962614956
37.59,-0.6698092558360723,0.18056888025840304,0.9543841456595882,2.2188272700034433,1.3377385018974337,0.016410067796891577,-0.05549998059357953
37.66,-0.6675206277608227,0.16889369661086312,0.9547592587908049,2.215293536181558,1.3355615227679714,-0.0316421427807593,-0.05252473232998328
37.73,-0.665231999685573,0.15721851296332198,0.9550719665918241,2.2117598023596727,1.3333845436385088,-0.07969435335841507,-0.04954948406638673
37.8,-0.6629433716103232,0.14554332931578087,0.9553230193173482,2.2082260685377872,1.3312075645090462,-0.1277465639360708,-0.04657423580279017
37.87,-0.6606547435350736,0.13386814566823976,0.9555131672220782,2.2046923347159018,1.3290305853795836,-0.17579877451372658,-0.04359898753919362
37.94,-0.6583661154598237,0.12219296202069865,0.9556431605607157,2.2011586008940167,1.3268536062501213,-0.22385098509138235,-0.04062373927559706
38.01,-0.6560774873845739,0.11051777837315752,0.9557137495879625,2.1976248670721312,1.3246766271206585,-0.27190319566903814,-0.037648491012000504
38.08,-0.6537888593093242,0.0988425947256164,0.9557256845585202,2.1940911332502453,1.3224996479911961,-0.3199554062466939,-0.03467324274840396
38.15,-0.6515002312340744,0.0871674110780753,0.9556797157270904,2.19055739942836,1.3203226688617336,-0.3680076168243496,-0.031697994484807396
38.22,-0.6492116031588248,0.07549222743053419,0.9555765933483741,2.1870236656064748,1.318145689732271,-0.41605982740200537,-0.02872274622121085
38.29,-0.6469229750835749,0.06381704378299308,0.955417067677073,2.1834899317845893,1.3159687106028084,-0.4641120379796611,-0.025747497957614288
38.36,-0.6446343470083251,0.05214186013545194,0.9552018889678897,2.179956197962704,1.3137917314733458,-0.5121642485573169,-0.022772249694017734
38.43,-0.6423457189330755,0.04046667648791083,0.9549318074755248,2.1764224641408183,1.3116147523438833,-0.5602164591349725,-0.01979700143042118
38.5,-0.6400570908578256,0.028791492840369692,0.9546075734546798,2.172888730318933,1.3094377732144205,-0.6082686697126284,-0.016821753166824632
38.57,-0.6377684627825758,0.017116309192828583,0.9542299371600572,2.1693549964970478,1.307260794084958,-0.6563208802902841,-0.013846504903228071
38.64,-0.635479834707326,0.005441125545287473,0.9537996488463576,2.1658212626751623,1.3050838149554957,-0.70437309086794,-0.010871256639631517
38.71,-0.6331912066320764,-0.0062340581022536645,0.9533174587682828,2.162287528853277,1.302906835826033,-0.7524253014455956,-0.007896008376034963
38.78,-0.6309025785568266,-0.017909241749794746,0.9527841171805349,2.1587537950313913,1.3007298566965706,-0.8004775120232515,-0.004920760112438416
38.85,-0.6286139504815769,-0.029584425397335884,0.9522003743378149,2.1552200612095063,1.298552877567108,-0.8157542441922642,-0.001945511848841855
38.92,-0.626325322406327,-0.041259609044876966,0.9515669804948247,2.151686327387621,1.2963758984376454,-0.8310309763612769,0.0010297364147546992
38.99,-0.6240366943310773,-0.05293479269241813,0.9508846859062656,2.1481525935657353,1.2941989193081829,-0.8463077085302896,0.004004984678351253
39.06,-0.6217480662558276,-0.06460997633995924,0.9501542408268392,2.14461885974385,1.2920219401787203,-0.8615844406993023,0.006980232941947807
39.13,-0.6194594381805778,-0.07628515998750035,0.9493763955112474,2.1410851259219643,1.2898449610492577,-0.876861172868315,0.009955481205544355
39.2,-0.6171708101053279,-0.08796034363504146,0.9485519002141916,2.1375513921000793,1.2876679819197951,-0.8921379050373277,0.012930729469140922
39.27,-0.6148821820300783,-0.09963552728258257,0.9476815051903733,2.134017658278194,1.2854910027903328,-0.9074146372063405,0.015905977732737463
39.34,-0.6125935539548285,-0.11131071093012371,0.9467659606944941,2.1304839244563083,1.2833140236608702,-0.9226913693753531,0.018881225996334017
39.41,-0.610304925879579,-0.1229858945776636,0.9458060169812559,2.126950190634423,1.2811370445314079,-0.9379681015443644,0.02185647425993028
39.48,-0.6080162978043292,-0.13466107822520468,0.9448024243053594,2.1234164568125378,1.2789600654019453,-0.9532448337133772,0.024831722523526827
39.55,-0.6057276697290794,-0.14633626187274584,0.9437559329215072,2.1198827229906523,1.2767830862724827,-0.9685215658823898,0.027806970787123388
39.62,-0.6034390416538298,-0.15801144552028698,0.9426672930844003,2.116348989168767,1.2746061071430201,-0.9837982980514025,0.030782219050719935
39.69,-0.6011504135785799,-0.1696866291678281,0.9415372550487403,2.1128152553468813,1.2724291280135576,-0.9990750302204152,0.03375746731431649
39.76,-0.5988617855033301,-0.18136181281536923,0.940366569069229,2.109281521524996,1.270252148884095,-1.014351762389428,0.03673271557791305
39.83,-0.5965731574280804,-0.19303699646291037,0.9391559854005679,2.1057477877031108,1.2680751697546322,-1.0296284945584409,0.03970796384150961
39.9,-0.5942845293528307,-0.20471218011045145,0.9379062542974587,2.1022140538812253,1.2658981906251698,-1.0449052267274535,0.04268321210510616
39.97,-0.5919959012775808,-0.21638736375799253,0.9366181260146024,2.09868032005934,1.2637212114957075,-1.0601819588964663,0.045658460368702705
40.04,-0.5897072732023312,-0.2280625474055336,0.9352923508067011,2.0951465862374543,1.2615442323662447,-1.020431505825508,0.04863370863229925
40.11,-0.5874186451270813,-0.23973773105307483,0.9339296789284562,2.091612852415569,1.2593672532367823,-0.9806810527545498,0.05160895689589583
40.18,-0.5851300170518317,-0.25141291470061594,0.9325308606345695,2.088079118593684,1.2571902741073198,-0.9409305996835916,0.054584205159492374
40.25,-0.5828413889765819,-0.26308809834815705,0.9310966461797423,2.0845453847717983,1.2550132949778572,-0.9011801466126335,0.05755945342308892
40.32,-0.5805527609013321,-0.2747632819956981,0.9296277858186762,2.081011650949913,1.2528363158483946,-0.8614296935416753,0.06053470168668547
40.39,-0.5782641328260824,-0.28643846564323927,0.9281250298060729,2.0774779171280273,1.250659336718932,-0.8216792404707172,0.06350994995028203
40.46,-0.5759755047508326,-0.2981136492907804,0.9265891283966343,2.0739441833061423,1.2484823575894697,-0.7819287873997589,0.06648519821387859
40.53,-0.5736868766755828,-0.3097888329383215,0.925020831845061,2.0704104494842563,1.2463053784600069,-0.7421783343288008,0.06946044647747514
40.6,-0.5713982486003331,-0.32146401658586254,0.9234208904060558,2.066876715662371,1.2441283993305443,-0.7024278812578426,0.0724356947410717
40.67,-0.5691096205250832,-0.3331392002334037,0.9217900543343193,2.0633429818404854,1.241951420201082,-0.6626774281868845,0.07541094300466825
40.74,-0.5668209924498335,-0.3448143838809449,0.9201290738845536,2.0598092480186,1.2397744410716192,-0.6229269751159262,0.07838619126826481
40.81,-0.5645323643745838,-0.35648956752848593,0.9184386993114597,2.056275514196715,1.2375974619421568,-0.5831765220449681,0.08136143953186137
40.88,-0.562243736299334,-0.3681647511760271,0.9167196808697398,2.0527417803748294,1.2354204828126942,-0.5434260689740099,0.08433668779545792
40.95,-0.5599551082240842,-0.37983993482356815,0.9149727688140954,2.049208046552944,1.2332435036832317,-0.5036756159030518,0.08731193605905446
41.02,-0.5576664801488345,-0.3915151184711093,0.9131987133992276,2.0456743127310584,1.2310665245537689,-0.46392516283209356,0.09028718432265102
41.09,-0.5553778520735847,-0.4031903021186505,0.9113982648798389,2.0421405789091733,1.2288895454243065,-0.4241747097611352,0.09326243258624757
41.16,-0.5530892239983352,-0.41486548576619037,0.90957217351063,2.0386068450872883,1.2267125662948442,-0.3844242566901812,0.09623768084984383
41.23,-0.5508005959230855,-0.4265406694137315,0.9077211895463029,2.035073111265403,1.2245355871653816,-0.34467380361922295,0.09921292911344039
41.3,-0.5485119678478356,-0.43821585306127264,0.9058460632415586,2.0315393774435173,1.2223586080359192,-0.3049233505482647,0.10218817737703693
41.37,-0.5462233397725859,-0.4498910367088137,0.9039475448510993,2.028005643621632,1.2201816289064564,-0.26517289747730655,0.10516342564063348
41.44,-0.5439347116973362,-0.46156622035635486,0.9020263846296263,2.0244719097997463,1.218004649776994,-0.22542244440634843,0.10813867390423003
41.51,-0.5416460836220863,-0.47324140400389586,0.9000833328318415,2.0209381759778613,1.2158276706475315,-0.18567199133539022,0.11111392216782659
41.58,-0.5393574555468367,-0.4849165876514371,0.8981191397124461,2.017404442155976,1.213650691518069,-0.14592153826443202,0.11408917043142315
41.65,-0.5370688274715868,-0.49659177129897814,0.8961345555261419,2.0138707083340903,1.2114737123886063,-0.10617108519347382,0.1170644186950197
41.72,-0.534780199396337,-0.5082669549465193,0.8941303305276305,2.010336974512205,1.2092967332591438,-0.06642063212251567,0.12003966695861625
41.79,-0.5324915713210874,-0.5199421385940604,0.8921072149716129,2.0068032406903193,1.2071197541296814,-0.02667017905155747,0.1230149152222128
41.86,-0.5302029432458376,-0.5316173222416016,0.8900659591127916,2.0032695068684343,1.2049427750002186,0.013080274019400678,0.12599016348580938
41.93,-0.5279143151705878,-0.5432925058891426,0.8880073132058676,1.9997357730465486,1.202765795870756,0.05283072709035888,0.12896541174940593
42.0,-0.5256256870953381,-0.5549676895366837,0.8859320275055423,1.996202039224663,1.2005888167412937,0.09258118016131706,0.13194066001300248
42.07,-0.5233370590200883,-0.5666428731842249,0.8838408522665177,1.9926683054027778,1.1984118376118311,0.13233163323227523,0.13491590827659902
42.14,-0.5210484309448385,-0.578318056831766,0.8817345377434955,1.9891345715808924,1.1962348584823685,0.1720820863032334,0.13789115654019557
42.21,-0.5187598028695888,-0.5899932404793071,0.8796138341911767,1.985600837759007,1.194057879352906,0.2118325393741916,0.14086640480379214
42.28,-0.516471174794339,-0.6016684241268482,0.8774794918642634,1.9820671039371216,1.1918809002234434,0.2515829924451498,0.1438416530673887
42.35,-0.5291679809317982,-0.6133436077743893,0.875332261017457,1.9785333701152361,1.1897039210939806,0.24354560636881464,0.060481119392595276
42.42,-0.5418647870692573,-0.6250187914219304,0.8731728919054588,1.9749996362933508,1.1875269419645182,0.23550822029247953,-0.022879414282198113
42.49,-0.5545615932067165,-0.6366939750694716,0.8710021347829705,1.9714659024714654,1.185349962835056,0.22747083421614436,-0.10623994795699152
42.56,-0.5672583993441757,-0.6483691587170126,0.868820739904694,1.9679321686495799,1.183172983705593,0.21943344813980922,-0.18960048163178495
42.63,-0.5799552054816348,-0.6600443423645537,0.8666294575253308,1.9643984348276944,1.1809960045761307,0.21139606206347406,-0.27296101530657835
42.7,-0.592652011619094,-0.671719526012095,0.8644290378995824,1.9608647010058091,1.1788190254466682,0.20335867598713894,-0.35632154898137175
42.77,-0.6053488177565531,-0.6833947096596361,0.86222023128215,1.9573309671839236,1.1766420463172056,0.19532128991080377,-0.4396820826561652
42.84,-0.6180456238940123,-0.6950698933071772,0.8600037879277356,1.9537972333620381,1.174465067187743,0.18728390383446858,-0.5230426163309586
42.91,-0.6307424300314702,-0.706745076954717,0.8577804580910409,1.9502634995401533,1.1722880880582807,0.1792465177581343,-0.6064031500057434
42.98,-0.6434392361689293,-0.7184202606022582,0.8555509920267672,1.9467297657182678,1.170111108928818,0.1712091316817991,-0.6897636836805369
43.05,-0.6561360423063886,-0.7300954442497992,0.8533161399896156,1.9431960318963821,1.1679341297993555,0.163171745605464,-0.7731242173553302
43.12,-0.6688328484438477,-0.7417706278973404,0.8510766522342885,1.939662298074497,1.1657571506698932,0.15513435952912882,-0.8564847510301237
43.19,-0.6815296545813069,-0.7534458115448817,0.8488332790154874,1.9361285642526116,1.1635801715404304,0.14709697345279368,-0.939845284704917
43.26,-0.694226460718766,-0.7651209951924227,0.8465867705879134,1.932594830430726,1.1614031924109678,0.13905958737645852,-1.0232058183797106
43.33,-0.7069232668562252,-0.7767961788399638,0.8443378772062684,1.9290610966088406,1.1592262132815054,0.1310222013001234,-1.1065663520545042
43.4,-0.7196200729936844,-0.7884713624875049,0.842087349125254,1.9255273627869554,1.1570492341520429,0.12298481522378824,-1.1899268857292975
43.47,-0.7323168791311435,-0.800146546135046,0.8398359365995712,1.92199362896507,1.1548722550225803,0.11494742914745311,-1.2732874194040908
43.54,-0.7450136852686027,-0.8118217297825872,0.8375843898839224,1.9184598951431846,1.1526952758931177,0.10691004307111796,-1.2523571948088128
43.61,-0.7577104914060618,-0.8234969134301282,0.8353334592330087,1.9149261613212991,1.1505182967636551,0.09887265699478281,-1.231426970213535
43.68,-0.770407297543521,-0.8351720970776693,0.8330838949015319,1.9113924274994134,1.1483413176341923,0.09083527091844767,-1.210496745618257
43.75,-0.7831041036809802,-0.8468472807252104,0.8308364471441935,1.9078586936775281,1.14616433850473,0.08279788484211249,-1.1895665210229787
43.82,-0.7958009098184393,-0.8585224643727517,0.8285918662156951,1.9043249598556429,1.1439873593752676,0.07476049876577735,-1.1686362964277008
43.89,-0.8084977159558985,-0.8701976480202928,0.8263509023707379,1.9007912260337574,1.1418103802458048,0.0667231126894422,-1.1477060718324228
43.96,-0.8211945220933576,-0.8818728316678339,0.8241143058640242,1.897257492211872,1.1396334011163425,0.05868572661310706,-1.1267758472371447
44.03,-0.8338913282308169,-0.8935480153153749,0.8218828269502547,1.8937237583899866,1.13745642198688,0.05064834053677191,-1.105845622641867
44.1,-0.846588134368276,-0.905223198962916,0.8196572158841318,1.8901900245681014,1.1352794428574173,0.04261095446043678,-1.084915398046589
44.17,-0.8592849405057352,-0.9168983826104572,0.8174382229203566,1.8866562907462159,1.1331024637279548,0.034573568384101624,-1.0639851734513108
44.24,-0.8719817466431943,-0.9285735662579983,0.8152265983136308,1.8831225569243304,1.1309254845984922,0.026536182307766477,-1.043054948856033
44.31,-0.8846785527806535,-0.9402487499055394,0.8130230923186561,1.8795888231024451,1.1287485054690298,0.01849879623143133,-1.022124724260755
44.38,-0.8973753589181126,-0.9519239335530804,0.8108284551901337,1.8760550892805594,1.126571526339567,0.010461410155096176,-1.001194499665477
44.45,-0.9100721650555718,-0.9635991172006216,0.8086434371827655,1.8725213554586742,1.1243945472101045,0.002424024078761026,-0.9802642750701991
44.52,-0.9227689711930309,-0.9752743008481627,0.8064687885512531,1.8689876216367887,1.122217568080642,-0.0056133619975741195,-0.959334050474921
44.59,-0.9354657773304901,-0.986949484495704,0.8043052595502981,1.8654538878149032,1.1200405889511793,-0.013650748073909268,-0.9384038258796431
44.66,-0.9481625834679479,-0.9986246681432438,0.8021536004346018,1.8619201539930181,1.117863609821717,-0.0216881341502436,-0.9174736012843673
44.73,-0.9608593896054072,-1.010299851790785,0.800014561458866,1.858386420171133,1.1156866306922546,-0.07008816474027744,-0.8284257657459089
44.8,-0.9735561957428664,-1.0219750354383261,0.7978888928777921,1.8548526863492474,1.113509651562792,-0.1184881953303113,-0.7393779302074505
44.87,-0.9862530018803255,-1.033650219085867,0.7957773449460818,1.851318952527362,1.1113326724333294,-0.16688822592034516,-0.650330094668992
44.94,-0.9989498080177847,-1.045325402733408,0.7936806679184364,1.8477852187054764,1.1091556933038669,-0.215288256510379,-0.5612822591305336
45.01,-1.0116466141552438,-1.0570005863809493,0.791599612049558,1.8442514848835911,1.1069787141744043,-0.26368828710041287,-0.47223442359207524
45.08,-1.024343420292703,-1.0686757700284906,0.7895349275941478,1.8407177510617059,1.1048017350449417,-0.3120883176904467,-0.38318658805361694
45.15,-1.0370402264301621,-1.0803509536760316,0.7874873648069076,1.8371840172398204,1.1026247559154794,-0.3604883482804806,-0.29413875251515853
45.22,-1.0497370325676214,-1.0920261373235727,0.7854576739425387,1.833650283417935,1.1004477767860166,-0.4088883788705144,-0.20509091697670018
45.29,-1.0624338387050805,-1.103701320971114,0.7834466052557428,1.8301165495960494,1.098270797656554,-0.4572884094605483,-0.11604308143824177
45.36,-1.0751306448425395,-1.115376504618655,0.7814549090012217,1.8265828157741644,1.0960938185270916,-0.5056884400505821,-0.02699524589978336
45.43,-1.087827450979999,-1.127051688266196,0.7794833354336766,1.8230490819522789,1.093916839397629,-0.554088470640616,0.06205258963867505
45.5,-1.100524257117458,-1.1387268719137373,0.7775326348078093,1.8195153481303932,1.0917398602681665,-0.6024885012306499,0.15110042517713335
45.57,-1.113221063254917,-1.1504020555612784,0.7756035573783213,1.8159816143085077,1.089562881138704,-0.6508885318206837,0.24014826071559173
45.64,-1.1259178693923761,-1.1620772392088194,0.7736968533999142,1.8124478804866224,1.0873859020092416,-0.6992885624107176,0.3291960962540502
45.71,-1.1386146755298356,-1.1737524228563605,0.7718132731272895,1.8089141466647372,1.0852089228797788,-0.7476885930007514,0.41824393179250857
45.78,-1.1513114816672947,-1.1854276065039016,0.7699535668151489,1.8053804128428517,1.0830319437503162,-0.7960886235907851,0.5072917673309669
45.85,-1.164008287804754,-1.1971027901514428,0.7681184847181941,1.8018466790209662,1.0808549646208538,-0.8444886541808191,0.5963396028694253
45.92,-1.176705093942213,-1.2087779737989839,0.7663087770911262,1.798312945199081,1.0786779854913913,-0.8928886847708529,0.44685153712184345
45.99,-1.189401900079672,-1.220453157446525,0.7645251941886473,1.7947792113771954,1.0765010063619287,-0.9412887153608868,0.29736347137426156
46.06,-1.2020987062171313,-1.2321283410940662,0.7627684862654587,1.79124547755531,1.0743240272324661,-0.9896887459509206,0.14787540562667978
46.13,-1.2147955123545906,-1.2438035247416073,0.7610394035762622,1.7877117437334245,1.0721470481030035,-1.0380887765409543,-0.0016126601209020541
46.2,-1.2274923184920496,-1.2554787083891483,0.7593386963757589,1.784178009911539,1.0699700689735407,-1.0864888071309884,-0.1511007258684839
46.27,-1.240189124629509,-1.2671538920366896,0.7576671149186508,1.7806442760896537,1.0677930898440784,-1.1348888377210224,-0.3005887916160657
46.34,-1.252885930766968,-1.2788290756842304,0.7560254094596394,1.7771105422677682,1.065616110714616,-1.183288868311056,-0.4500768573636476
46.41,-1.265582736904426,-1.2905042593317706,0.7544143302534263,1.7735768084458834,1.0634391315851535,-1.231688898901085,-0.5995649231112142
46.48,-1.278279543041885,-1.3021794429793117,0.7528346275547129,1.770043074623998,1.061262152455691,-1.2800889294911189,-0.749052988858796
46.55,-1.2909763491793442,-1.313854626626853,0.7512870516182009,1.7665093408021124,1.0590851733262283,-1.3284889600811527,-0.898541054606378
46.62,-1.3036731553168033,-1.3255298102743938,0.7497723526985918,1.7629756069802272,1.056908194196766,-1.3768889906711865,-1.0480291203539598
46.69,-1.3163699614542625,-1.3372049939219348,0.7482912810505871,1.7594418731583417,1.0547312150673034,-1.4252890212612206,-1.1975171861015417
46.76,-1.3290667675917218,-1.348880177569476,0.7468445869288888,1.7559081393364562,1.0525542359378408,-1.4736890518512542,-1.3470052518491236
46.83,-1.3417635737291806,-1.3605553612170171,0.7454330205881979,1.7523744055145707,1.0503772568083782,-1.522089082441288,-1.4964933175967052
46.9,-1.35446037986664,-1.3722305448645584,0.7440573322832165,1.7488406716926852,1.0482002776789157,-1.5704891130313219,-1.6459813833442871
46.97,-1.3671571860040992,-1.3839057285120995,0.7427182722686457,1.7453069378708002,1.0460232985494533,-1.618889143621356,-1.795469449091869
47.04,-1.3753272087153814,-1.3908921900939142,0.7414163950024522,1.7417732040489147,1.0438463194199905,-1.6290965760690623,-1.7992326347931984
47.11,-1.3834972314266631,-1.3978786516757284,0.7401514717556598,1.7382394702270292,1.041669340290528,-1.6393040085167687,-1.802995820494528
47.18,-1.3916672541379451,-1.404865113257543,0.7389230780025577,1.7347057364051437,1.0394923611610656,-1.649511440964475,-1.8067590061958572
47.25,-1.399837276849227,-1.4118515748393574,0.7377307892174354,1.7311720025832582,1.037315382031603,-1.6597188734121813,-1.8105221918971868
47.32,-1.4080072995605093,-1.4188380364211721,0.7365741808745814,1.727638268761373,1.0351384029021404,-1.6699263058598879,-1.8142853775985162
47.39,-1.4161773222717913,-1.4258244980029868,0.735452828448285,1.7241045349394875,1.0329614237726779,-1.6801337383075943,-1.8180485632998455
47.46,-1.4243473449830732,-1.432810959584801,0.734366307412835,1.720570801117602,1.0307844446432153,-1.6903411707553007,-1.8218117490011752
47.53,-1.4325173676943552,-1.4397974211666158,0.7333141932425207,1.7170370672957165,1.0286074655137527,-1.700548603203007,-1.8255749347025045
47.6,-1.4406873904056374,-1.4467838827484303,0.7322960614116307,1.7135033334738314,1.0264304863842901,-1.7107560356507134,-1.829338120403834
47.67,-1.4488574131169192,-1.4537703443302448,0.7313114873944544,1.709969599651946,1.0242535072548276,-1.7209634680984198,-1.8331013061051635
47.74,-1.4570274358282014,-1.4607568059120595,0.7303600466652804,1.7064358658300605,1.022076528125365,-1.7311709005461262,-1.836864491806493
47.81,-1.4651974585394836,-1.467743267493874,0.7294413146983983,1.702902132008175,1.0198995489959024,-1.7413783329938322,-1.8406276775078225
47.88,-1.4733674812507656,-1.4747297290756884,0.7285548669680967,1.6993683981862895,1.01772256986644,-1.751585765441539,-1.8443908632091517
47.95,-1.4815375039620475,-1.481716190657503,0.7277002789486646,1.6958346643644042,1.0155455907369775,-1.7617931978892454,-1.848154048910481
48.02,-1.4897075266733295,-1.4887026522393176,0.7268771261143913,1.6923009305425187,1.013368611607515,-1.7720006303369515,-1.8519172346118107
48.09,-1.4978775493846117,-1.4956891138211323,0.7260849839395653,1.6887671967206332,1.0111916324780523,-1.782208062784658,-1.85568042031314
48.16,-1.5060475720958926,-1.5026755754029457,0.7253234278984763,1.6852334628987482,1.00901465334859,-1.7924154952323632,-1.8594436060144692
48.23,-1.5142175948071745,-1.5096620369847604,0.7245920334654127,1.681699729076863,1.0068376742191274,-1.8026229276800696,-1.8632067917157986
48.3,-1.5223876175184567,-1.5166484985665751,0.7238903761146639,1.6781659952549774,1.0046606950896648,-1.812830360127776,-1.866969977417128
48.37,-1.530557640229739,-1.5236349601483894,0.7232180313205188,1.674632261433092,1.0024837159602022,-1.8230377925754826,-1.8707331631184576
48.44,-1.5387276629410207,-1.530621421730204,0.7225745745572665,1.6710985276112065,1.0003067368307397,-1.8332452250231888,-1.8744963488197868
48.51,-1.546897685652303,-1.5376078833120186,0.7219595812991958,1.667564793789321,0.9981297577012772,-1.8434526574708952,-1.8782595345211162
48.58,-1.5550677083635849,-1.5445943448938333,0.7213726270205957,1.664031059967436,0.9959527785718147,-1.8536600899186015,-1.8820227202224458
48.65,-1.5632377310748669,-1.5515808064756476,0.7208132871957558,1.6604973261455505,0.9937757994423521,-1.863867522366308,-1.8857859059237752
48.72,-1.5714077537861488,-1.5585672680574623,0.7202811372989641,1.656963592323665,0.9915988203128896,-1.8740749548140143,-1.8895490916251045
48.79,-1.579577776497431,-1.565553729639277,0.7197757528045107,1.6534298585017795,0.989421841183427,-1.8842823872617207,-1.8933122773264341
48.86,-1.5877477992087132,-1.5725401912210915,0.7192967091866838,1.6498961246798944,0.9872448620539646,-1.894489819709427,-1.8970754630277638
48.93,-1.595917821919995,-1.579526652802906,0.7188435819197728,1.646362390858009,0.985067882924502,-1.9046972521571335,-1.9008386487290931
49.0,-1.6040878446312772,-1.5865131143847204,0.7184159464780666,1.6428286570361232,0.9828909037950393,-1.9149046846048399,-1.9046018344304225
49.07,-1.6122578673425592,-1.5934995759665354,0.7180133783358541,1.6392949232142378,0.9807139246655767,-1.9251121170525463,-1.9083650201317521
49.14,-1.6204278900538411,-1.6004860375483496,0.7176354529674248,1.6357611893923523,0.9785369455361143,-1.9353195495002524,-1.9121282058330815
49.21,-1.6285979127651231,-1.6074724991301643,0.7172817458470673,1.6322274555704672,0.9763599664066518,-1.9455269819479588,-1.915891391534411
49.28,-1.636767935476405,-1.6144589607119788,0.7169518324490705,1.6286937217485817,0.9741829872771892,-1.9557344143956654,-1.9196545772357405
49.35,-1.644937958187687,-1.6214454222937933,0.7166452882477234,1.6251599879266962,0.9720060081477265,-1.9659418468433716,-1.9234177629370697
49.42,-1.653107980898969,-1.6284318838756076,0.7163616887173158,1.6216262541048108,0.969829029018264,-1.9704728475070947,-1.927180948638399
