,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd,We
39.06,0.26,0.12,0.49,-2.62,-2.26
39.13,0.26,0.11,0.48,-2.42,-2.17
39.2,0.25,0.11,0.47,-2.48,-2.15
39.27,0.25,0.11,0.47,-2.59,-2.51
39.34,0.24,0.11,0.47,-2.26,-2.09
39.41,0.24,0.1,0.47,-2.37,-2.26
39.48,0.23,0.1,0.47,-2.4,-2.29
39.55,0.23,0.1,0.46,-2.03,-1.92
39.62,0.22,0.1,0.46,-2.15,-2.2
39.69,0.22,0.1,0.46,-2.2,-2.09
39.76,0.21,0.09,0.46,-2.2,-2.17
39.83,0.21,0.09,0.46,-2.62,-2.29
39.9,0.2,0.09,0.45,-2.37,-2.23
39.97,0.2,0.09,0.46,-2.29,-2.48
40.04,0.19,0.08,0.46,-2.2,-2.26
40.11,0.19,0.08,0.45,-2.17,-1.92
40.18,0.19,0.08,0.45,-2.2,-2.06
40.25,0.18,0.08,0.44,-2.34,-2.01
40.32,0.18,0.07,0.44,-2.45,-2.51
40.39,0.17,0.07,0.44,-2.42,-2.17
40.46,0.16,0.07,0.43,-2.82,-2.48
40.53,0.16,0.07,0.43,-2.65,-2.56
40.6,0.15,0.06,0.43,-2.4,-2.34
40.67,0.15,0.06,0.43,-2.51,-2.51
40.74,0.14,0.06,0.43,-2.45,-2.54
40.81,0.14,0.06,0.43,-2.51,-2.28
40.88,0.13,0.05,0.43,-2.51,-2.37
40.95,0.13,0.05,0.43,-2.29,-2.37
41.02,0.12,0.05,0.43,-2.06,-2.06
41.09,0.12,0.05,0.42,-2.31,-2.2
41.16,0.11,0.05,0.42,-2.31,-2.23
41.23,0.11,0.04,0.42,-2.37,-2.12
41.3,0.1,0.04,0.42,-2.48,-2.42
41.37,0.1,0.04,0.42,-2.26,-2.17
41.44,0.09,0.04,0.41,-2.29,-2.01
41.51,0.09,0.03,0.4,-2.51,-2.2
41.58,0.08,0.03,0.39,-2.28,-1.81
41.65,0.08,0.03,0.39,-2.45,-2.23
41.72,0.07,0.03,0.38,-2.42,-2.03
41.79,0.07,0.03,0.38,-2.12,-1.98
41.86,0.06,0.02,0.38,-2.23,-2.2
41.93,0.06,0.02,0.38,-1.9,-1.95
42.0,0.06,0.02,0.38,-2.12,-2.23
42.07,0.05,0.02,0.38,-2.2,-2.17
42.14,0.05,0.02,0.38,-2.31,-2.29
42.21,0.04,0.01,0.38,-2.42,-2.42
42.28,0.04,0.01,0.38,-1.98,-2.12
42.35,0.03,0.01,0.38,-1.45,-1.12
42.42,0.03,0.01,0.36,-0.7,0.0
42.49,0.03,0.01,0.36,-0.25,0.0
42.56,0.03,0.01,0.36,0.0,0.0
42.63,0.03,0.01,0.36,0.0,0.0
42.7,0.03,0.01,0.36,0.0,0.0
42.77,0.03,0.01,0.36,0.0,0.0
42.84,0.03,0.01,0.36,0.0,0.0
42.91,0.03,0.01,0.36,0.0,0.0
42.98,0.03,0.01,0.36,0.0,0.0
43.05,0.03,0.01,0.36,-0.06,0.0
43.12,0.03,0.01,0.35,-0.28,0.0
43.19,0.03,0.01,0.35,-0.31,0.0
43.26,0.03,0.01,0.33,-0.92,0.0
43.33,0.03,0.01,0.32,-0.53,0.0
43.4,0.03,0.01,0.32,0.0,0.0
43.47,0.03,0.01,0.32,0.0,0.0
43.54,0.03,0.01,0.32,0.0,0.0
43.61,0.03,0.01,0.32,-0.03,0.0
43.68,0.03,0.01,0.32,-0.06,0.0
43.75,0.03,0.01,0.32,-0.08,0.0
43.82,0.03,0.01,0.31,-0.14,0.0
43.89,0.03,0.01,0.31,0.0,0.0
43.96,0.03,0.01,0.31,-0.28,0.0
44.03,0.03,0.01,0.31,-0.03,0.0
44.1,0.03,0.01,0.3,-0.31,0.0
44.17,0.03,0.01,0.29,-0.84,0.0
44.24,0.03,0.01,0.25,-1.78,0.0
44.31,0.02,0.01,0.22,-1.73,0.0
44.38,0.02,0.01,0.18,-1.84,0.0
44.45,0.02,0.01,0.17,-0.75,0.0
44.52,0.02,0.01,0.16,-0.14,0.0
44.59,0.02,0.01,0.16,0.0,0.0
44.66,0.02,0.01,0.16,0.0,0.0
44.73,0.02,0.01,0.16,0.0,0.0
44.8,0.02,0.01,0.16,0.0,0.0
44.87,0.02,0.01,0.16,0.0,0.0
44.94,0.02,0.01,0.16,0.0,0.0
45.01,0.02,0.01,0.16,0.0,0.0
45.08,0.02,0.01,0.16,0.0,0.08
45.15,0.02,0.01,0.16,0.0,0.0
45.22,0.02,0.01,0.16,0.0,0.0
45.29,0.02,0.01,0.16,0.0,0.0
45.36,0.02,0.01,0.16,0.0,0.0
45.43,0.02,0.01,0.16,0.0,0.0
45.5,0.02,0.01,0.16,0.0,0.0
45.57,0.02,0.01,0.16,0.0,0.0
45.64,0.02,0.01,0.16,0.0,0.0
45.71,0.02,0.01,0.16,0.0,0.0
45.78,0.02,0.01,0.16,0.0,0.0
45.85,0.02,0.01,0.16,0.0,0.0
45.92,0.02,0.01,0.16,0.0,0.0
45.99,0.02,0.01,0.16,0.0,0.0
46.06,0.02,0.01,0.16,0.0,0.0
46.13,0.02,0.01,0.16,0.0,0.0
46.2,0.02,0.01,0.16,0.0,0.0
46.27,0.02,0.01,0.16,0.0,0.0
46.34,0.02,0.01,0.16,0.0,0.0
46.41,0.02,0.01,0.16,0.0,0.0
46.48,0.02,0.01,0.16,0.0,0.0
46.55,0.02,0.01,0.16,0.0,0.03
46.62,0.02,0.01,0.16,0.0,0.0
46.69,0.02,0.01,0.16,0.0,0.0
46.76,0.02,0.01,0.16,0.0,0.0
46.83,0.02,0.01,0.16,0.0,0.08
46.9,0.02,0.01,0.15,0.0,0.53
46.97,0.02,0.01,0.14,0.0,0.33
47.04,0.02,0.01,0.14,0.0,0.25
47.11,0.02,0.01,0.14,0.0,0.0
47.18,0.02,0.01,0.14,0.0,0.0
47.25,0.02,0.01,0.14,0.0,0.0
47.32,0.02,0.01,0.14,0.0,0.0
47.39,0.02,0.01,0.14,0.0,0.0
47.46,0.02,0.01,0.14,0.0,0.0
47.53,0.02,0.01,0.12,0.0,0.78
47.6,0.02,0.01,0.08,0.0,2.2
47.67,0.03,0.01,0.02,0.0,3.34
47.74,0.03,0.01,-0.06,0.0,3.76
47.81,0.04,0.01,-0.13,0.03,3.96
47.88,0.04,0.01,-0.21,0.0,3.93
47.95,0.05,0.01,-0.27,0.0,3.26
48.02,0.05,0.01,-0.32,0.0,2.7
48.09,0.05,0.01,-0.36,0.0,1.65
48.16,0.05,0.01,-0.36,0.0,0.39
48.23,0.05,0.01,-0.36,0.0,0.0
48.3,0.05,0.01,-0.36,0.0,0.0
48.37,0.05,0.01,-0.36,0.0,0.03
48.44,0.05,0.01,-0.36,0.0,0.0
48.51,0.05,0.01,-0.36,0.0,0.0
48.58,0.05,0.01,-0.36,0.0,0.0
48.65,0.05,0.01,-0.36,0.0,0.0
48.72,0.05,0.01,-0.36,0.0,0.0
48.79,0.05,0.01,-0.36,0.0,0.0
48.86,0.05,0.01,-0.36,0.0,0.0
48.93,0.05,0.01,-0.36,0.0,0.0
49.0,0.05,0.01,-0.36,0.0,0.0
49.07,0.05,0.01,-0.36,0.0,0.0
49.14,0.05,0.01,-0.36,0.0,0.0
49.21,0.05,0.01,-0.36,0.0,0.0
49.28,0.05,0.01,-0.36,0.0,0.0
49.35,0.05,0.01,-0.36,0.0,0.0
49.42,0.05,0.01,-0.36,0.03,0.0
49.49,0.05,0.01,-0.36,0.0,0.0
49.56,0.05,0.01,-0.36,0.0,0.0
49.63,0.05,0.01,-0.36,0.0,0.0
49.7,0.05,0.01,-0.36,0.0,0.0
49.77,0.05,0.01,-0.36,0.0,0.0
49.84,0.05,0.01,-0.36,0.0,0.0
49.91,0.05,0.01,-0.36,0.03,0.0
49.98,0.05,0.01,-0.36,0.31,0.0
50.05,0.05,0.01,-0.33,1.39,0.0
50.12,0.05,0.0,-0.32,0.67,0.0
50.19,0.05,0.0,-0.32,0.0,0.0
50.26,0.05,0.0,-0.32,0.03,0.0
50.33,0.05,0.0,-0.32,0.0,0.0
50.4,0.05,0.0,-0.32,0.0,0.0
50.47,0.05,0.0,-0.32,0.0,0.0
50.54,0.05,0.0,-0.32,0.0,0.0
50.61,0.05,0.0,-0.32,0.0,0.0
50.68,0.05,0.0,-0.32,0.0,0.0
50.75,0.05,0.0,-0.32,0.0,0.0
50.82,0.05,0.0,-0.32,0.03,0.0
50.89,0.05,0.0,-0.32,0.0,0.0
50.96,0.05,0.0,-0.32,0.0,0.0
51.03,0.06,0.0,-0.31,0.22,0.0
51.1,0.06,0.0,-0.3,0.42,0.0
51.17,0.06,0.0,-0.29,0.84,0.0
51.24,0.06,0.0,-0.26,1.37,0.0
51.31,0.06,0.0,-0.23,1.39,0.0
51.38,0.06,0.0,-0.21,1.28,0.0
51.45,0.06,0.0,-0.18,1.39,0.0
51.52,0.06,0.0,-0.16,1.14,0.0
51.59,0.07,0.0,-0.14,0.81,0.0
51.66,0.07,0.0,-0.13,0.89,0.0
51.73,0.07,0.0,-0.1,1.48,0.0
51.8,0.07,0.0,-0.07,1.53,0.0
51.87,0.07,0.0,-0.03,1.9,0.0
51.94,0.07,0.0,0.0,1.78,0.0
52.01,0.08,0.0,0.04,2.01,0.0
52.08,0.08,0.0,0.07,1.87,0.17
52.15,0.08,0.0,0.11,2.06,0.03
52.22,0.08,0.0,0.14,2.03,0.5
52.29,0.09,0.0,0.15,1.9,1.73
52.36,0.09,0.0,0.16,1.51,0.56
52.43,0.09,0.0,0.18,1.42,0.45
52.5,0.09,0.0,0.2,0.7,0.0
52.57,0.09,0.0,0.2,0.11,0.0
52.64,0.09,0.0,0.2,0.03,0.0
52.71,0.09,0.0,0.2,0.08,0.0
52.78,0.09,0.0,0.2,0.06,0.0
52.85,0.09,0.0,0.2,0.08,0.0
52.92,0.09,0.0,0.2,0.0,0.0
52.99,0.09,0.0,0.2,0.0,0.0
53.06,0.09,0.0,0.2,0.0,0.06
53.13,0.09,0.0,0.2,0.0,0.25
53.2,0.09,0.0,0.2,0.0,0.0
53.27,0.1,0.0,0.19,0.0,0.59
53.34,0.1,0.0,0.19,0.0,0.0
53.41,0.1,0.0,0.19,0.03,0.0
53.48,0.1,0.0,0.19,0.0,0.0
53.55,0.1,0.0,0.19,0.0,0.0
53.62,0.1,0.0,0.19,0.28,0.0
53.69,0.1,0.0,0.2,0.28,0.0
53.76,0.1,0.0,0.21,0.81,0.0
53.83,0.1,0.0,0.21,0.42,0.81
53.9,0.1,0.0,0.17,0.0,1.76
53.97,0.1,0.01,0.13,0.0,2.12
54.04,0.11,0.01,0.09,0.0,2.37
54.11,0.11,0.01,0.05,0.33,2.34
54.18,0.11,0.01,0.02,1.0,2.2
54.25,0.12,0.01,0.02,2.06,2.37
54.32,0.12,0.01,0.02,2.81,2.79
54.39,0.13,0.01,0.02,2.95,2.98
54.46,0.14,0.01,0.01,2.93,3.2
54.53,0.15,0.01,0.0,2.62,3.07
54.6,0.15,0.01,-0.01,2.56,3.12
54.67,0.16,0.01,-0.02,2.4,2.81
54.74,0.16,0.01,-0.02,2.2,2.68
54.81,0.17,0.01,-0.03,2.37,2.54
54.88,0.18,0.01,-0.03,2.45,2.56
54.95,0.18,0.01,-0.04,2.12,2.54
55.02,0.19,0.01,-0.05,1.92,2.48
55.09,0.19,0.01,-0.05,2.15,2.37
55.16,0.2,0.01,-0.06,2.2,2.34
55.23,0.2,0.01,-0.05,2.37,2.06
55.3,0.21,0.0,-0.05,2.2,2.17
55.37,0.21,0.0,-0.05,2.12,2.12
55.44,0.22,0.0,-0.05,2.17,2.12
55.51,0.22,0.0,-0.05,2.03,2.2
55.58,0.23,0.0,-0.05,2.26,1.95
55.65,0.23,0.0,-0.04,2.26,2.17
55.72,0.24,0.0,-0.04,2.4,2.12
55.79,0.24,0.0,-0.03,2.4,2.06
55.86,0.25,0.0,-0.03,2.31,2.2
55.93,0.26,0.0,-0.03,2.4,2.15
56.0,0.26,0.0,-0.02,2.48,2.37
56.07,0.27,0.0,-0.02,2.42,2.31
56.14,0.27,0.0,-0.02,2.54,2.4
56.21,0.28,0.0,-0.02,2.45,2.42
56.28,0.28,0.0,-0.02,2.15,2.34
56.35,0.29,0.0,-0.03,2.2,2.65
56.42,0.3,0.0,-0.03,2.17,2.37
56.49,0.3,0.0,-0.03,2.06,2.04
56.56,0.31,0.0,-0.03,2.29,1.87
56.63,0.31,0.0,-0.02,2.09,1.78
56.7,0.31,0.0,-0.01,2.26,1.98
56.77,0.32,0.0,-0.01,2.26,2.09
56.84,0.33,0.0,-0.01,2.17,2.23
56.91,0.33,0.0,-0.01,2.56,2.45
56.98,0.34,0.0,-0.01,2.48,2.45
57.05,0.34,0.0,-0.01,2.45,2.56
57.12,0.35,0.0,-0.01,2.43,2.51
57.19,0.35,0.0,-0.01,2.4,2.37
57.26,0.36,0.0,-0.01,2.45,2.4
57.33,0.37,0.0,-0.01,2.4,2.54
57.4,0.37,0.0,-0.02,2.37,2.45
57.47,0.38,0.0,-0.01,2.48,2.34
57.54,0.38,0.0,-0.01,2.45,2.45
57.61,0.39,0.0,-0.02,2.26,2.4
57.68,0.39,0.0,-0.03,1.92,2.43
57.75,0.4,0.0,-0.03,2.12,2.37
57.82,0.4,0.0,-0.04,1.98,2.23
57.89,0.41,-0.0,-0.03,2.4,2.15
57.96,0.42,-0.0,-0.03,2.31,2.12
58.03,0.42,-0.0,-0.02,2.17,2.09
58.1,0.43,-0.0,-0.02,2.26,2.17
58.17,0.43,-0.0,-0.02,2.06,2.03
58.24,0.44,-0.0,-0.02,2.31,2.09
58.31,0.44,-0.0,-0.02,2.26,2.17
58.38,0.45,-0.0,-0.01,2.37,2.23
58.45,0.45,-0.0,-0.01,2.62,2.45
58.52,0.46,-0.0,-0.01,2.54,2.31
58.59,0.46,-0.0,-0.0,2.48,2.37
58.66,0.47,-0.0,-0.0,2.43,2.4
58.73,0.48,-0.0,-0.0,2.37,2.2
58.8,0.48,-0.0,0.0,2.29,2.2
58.87,0.49,-0.0,-0.0,2.17,2.31
58.94,0.49,-0.0,-0.0,2.2,2.23
59.01,0.5,-0.0,-0.01,2.09,2.51
59.08,0.5,-0.0,-0.02,2.2,2.48
59.15,0.51,-0.0,-0.02,2.2,2.2
59.22,0.51,-0.0,-0.01,2.48,2.15
59.29,0.52,-0.0,-0.0,2.29,2.06
59.36,0.52,-0.0,-0.0,2.2,2.04
59.43,0.53,-0.0,-0.0,2.29,2.26
59.5,0.53,-0.0,0.0,2.29,2.12
59.57,0.54,-0.0,0.0,2.34,2.34
59.64,0.54,-0.0,0.0,2.29,2.2
59.71,0.55,-0.0,0.0,2.23,2.31
59.78,0.56,-0.0,-0.0,2.23,2.4
59.85,0.56,-0.0,0.0,2.42,2.17
59.92,0.57,-0.0,0.01,2.43,2.34
59.99,0.57,-0.0,-0.0,2.37,2.68
60.06,0.58,-0.0,-0.0,2.45,2.62
60.13,0.59,-0.0,-0.0,2.54,2.51
60.2,0.59,-0.0,-0.0,2.48,2.42
60.27,0.6,-0.0,-0.0,2.15,2.26
60.34,0.6,-0.0,-0.01,1.87,2.34
60.41,0.61,-0.0,-0.02,2.15,2.31
60.48,0.61,-0.0,-0.02,2.15,2.26
60.55,0.62,-0.0,-0.02,2.48,2.34
60.62,0.62,-0.0,-0.01,2.48,2.29
60.69,0.63,-0.0,-0.01,2.37,2.26
60.76,0.63,-0.0,-0.01,2.31,2.37
60.83,0.64,-0.0,-0.01,2.2,2.09
60.9,0.64,-0.0,-0.01,2.2,2.12
60.97,0.65,-0.0,-0.01,2.34,2.26
61.04,0.66,-0.0,-0.0,2.4,2.23
61.11,0.66,-0.0,0.0,2.56,2.42
61.18,0.67,-0.0,0.0,2.54,2.45
61.25,0.67,-0.0,0.01,2.54,2.34
61.32,0.68,-0.0,0.01,2.54,2.51
61.39,0.69,-0.0,0.01,2.45,2.42
61.46,0.69,-0.0,0.01,2.29,2.2
61.53,0.7,-0.0,0.0,2.06,2.42
61.6,0.7,-0.0,-0.0,2.09,2.29
61.67,0.71,-0.0,-0.01,2.06,2.23
61.74,0.71,-0.0,-0.01,2.23,2.42
61.81,0.72,-0.0,-0.01,2.29,2.12
61.88,0.72,-0.0,-0.0,2.26,2.09
61.95,0.73,-0.0,-0.0,2.31,2.23
62.02,0.73,-0.0,0.0,2.29,2.17
62.09,0.74,-0.0,-0.0,2.12,2.26
62.16,0.74,-0.0,-0.0,2.17,2.23
62.23,0.75,-0.0,-0.0,2.15,2.15
62.3,0.75,-0.0,-0.0,2.37,2.4
62.37,0.76,-0.0,-0.0,2.29,2.34
62.44,0.77,-0.0,-0.01,2.34,2.43
62.51,0.77,-0.0,-0.01,2.56,2.59
62.58,0.78,-0.0,-0.01,2.54,2.54
62.65,0.78,-0.0,-0.01,2.45,2.76
62.72,0.79,-0.0,-0.01,2.54,2.56
62.79,0.8,-0.0,-0.01,2.37,2.4
62.86,0.8,-0.0,-0.02,2.23,2.31
62.93,0.81,-0.0,-0.02,2.09,2.4
63.0,0.81,-0.0,-0.03,1.87,2.15
63.07,0.82,-0.0,-0.03,2.31,2.26
63.14,0.82,-0.0,-0.02,2.31,2.23
63.21,0.83,-0.0,-0.02,2.4,2.12
63.28,0.83,-0.0,-0.02,2.43,2.29
63.35,0.84,-0.0,-0.02,2.23,2.23
63.42,0.84,-0.0,-0.02,2.2,2.15
63.49,0.85,-0.0,-0.01,2.31,2.23
63.56,0.85,-0.0,-0.01,2.2,2.01
63.63,0.86,-0.0,-0.01,2.31,2.31
63.7,0.86,-0.0,-0.01,2.31,2.12
63.77,0.87,-0.0,-0.0,2.4,2.17
63.84,0.88,-0.0,0.0,2.48,2.4
63.91,0.88,-0.0,0.0,2.54,2.31
63.98,0.89,-0.0,0.01,2.48,2.42
64.05,0.89,-0.0,0.0,2.42,2.54
64.12,0.9,-0.0,0.0,2.43,2.4
64.19,0.9,-0.0,0.0,2.34,2.4
64.26,0.91,-0.0,-0.0,2.26,2.48
64.33,0.92,-0.0,0.0,2.31,2.2
64.4,0.92,-0.0,0.0,2.26,2.29
64.47,0.93,-0.0,-0.0,2.23,2.26
64.54,0.93,-0.0,0.0,2.03,1.95
64.61,0.94,-0.0,-0.0,1.98,2.09
64.68,0.94,-0.0,0.0,2.15,1.98
64.75,0.95,-0.0,0.0,2.03,2.09
64.82,0.95,-0.0,0.0,2.23,2.2
64.89,0.96,-0.0,0.0,2.29,2.26
64.96,0.96,-0.0,0.0,2.37,2.48
65.03,0.97,-0.0,-0.01,0.98,1.73
65.1,0.97,-0.0,-0.04,0.0,1.26
65.17,0.97,-0.0,-0.05,0.0,0.36
65.24,0.97,-0.0,-0.05,0.0,0.0
65.31,0.97,-0.0,-0.05,0.0,0.0
65.38,0.97,-0.0,-0.05,0.0,0.14
65.45,0.97,-0.0,-0.05,0.0,0.0
65.52,0.97,-0.0,-0.05,0.0,0.0
65.59,0.97,-0.0,-0.05,0.0,0.0
65.66,0.97,-0.0,-0.05,0.0,0.0
65.73,0.97,-0.0,-0.05,0.0,0.0
65.8,0.97,-0.0,-0.05,0.0,0.0
65.87,0.97,-0.0,-0.05,0.03,0.0
65.94,0.97,-0.0,-0.05,0.0,0.0
66.01,0.97,-0.0,-0.05,0.0,0.0
66.08,0.97,-0.0,-0.05,0.0,0.0
66.15,0.97,-0.0,-0.05,0.0,0.0
66.22,0.97,-0.0,-0.05,0.0,0.0
66.29,0.97,-0.0,-0.05,0.0,0.0
66.36,0.97,-0.0,-0.05,0.0,0.0
66.43,0.97,-0.0,-0.05,0.0,0.0
66.5,0.97,-0.0,-0.05,0.0,0.03
66.57,0.97,-0.0,-0.05,0.0,0.0
66.64,0.97,-0.0,-0.05,0.0,0.0
66.71,0.97,-0.0,-0.06,0.0,0.33
66.78,0.97,-0.0,-0.08,0.0,1.48
66.85,0.97,-0.0,-0.13,0.0,2.26
66.92,0.98,-0.0,-0.18,0.0,2.76
66.99,0.98,-0.0,-0.23,0.0,2.54
67.06,0.98,-0.01,-0.27,0.0,2.06
67.13,0.98,-0.01,-0.3,0.0,1.45
67.2,0.98,-0.01,-0.32,0.0,0.92
67.27,0.98,-0.01,-0.32,0.0,0.17
67.34,0.98,-0.01,-0.32,0.0,0.0
67.41,0.98,-0.01,-0.32,0.0,0.0
67.48,0.98,-0.01,-0.32,0.0,0.03
67.55,0.98,-0.01,-0.32,0.0,0.0
67.62,0.98,-0.01,-0.32,0.0,0.0
67.69,0.98,-0.01,-0.32,-0.03,0.0
67.76,0.98,-0.01,-0.32,0.0,0.0
67.83,0.98,-0.01,-0.32,0.0,0.0
67.9,0.98,-0.01,-0.32,0.0,0.0
67.97,0.98,-0.01,-0.32,0.0,0.0
68.04,0.98,-0.01,-0.32,0.0,0.0
68.11,0.98,-0.01,-0.32,0.0,0.0
68.18,0.98,-0.01,-0.32,0.0,0.0
68.25,0.98,-0.01,-0.32,0.0,0.0
68.32,0.98,-0.01,-0.32,0.0,0.0
68.39,0.98,-0.01,-0.32,-0.03,0.0
68.46,0.98,-0.01,-0.32,0.0,0.0
68.53,0.98,-0.01,-0.32,0.0,0.0
68.6,0.98,-0.01,-0.32,0.0,0.0
68.67,0.98,-0.01,-0.32,-0.03,0.0
68.74,0.98,-0.01,-0.33,-0.56,0.0
68.81,0.98,-0.01,-0.33,-0.08,0.0
68.88,0.98,-0.01,-0.34,-0.39,0.0
68.95,0.98,-0.01,-0.34,-0.14,0.0
69.02,0.98,-0.01,-0.35,-0.08,0.0
69.09,0.98,-0.01,-0.36,-0.53,0.0
69.16,0.98,-0.01,-0.38,-1.2,0.0
69.23,0.98,-0.0,-0.42,-2.01,0.0
69.3,0.98,-0.0,-0.47,-2.45,0.0
69.37,0.97,-0.0,-0.52,-2.73,0.0
69.44,0.97,0.0,-0.57,-2.9,-0.03
69.51,0.97,0.0,-0.63,-2.73,0.0
69.58,0.96,0.0,-0.68,-2.54,0.0
69.65,0.96,0.01,-0.72,-2.06,0.0
69.72,0.96,0.01,-0.75,-1.51,0.0
69.79,0.96,0.01,-0.76,-0.67,0.0
69.86,0.96,0.01,-0.76,0.0,0.0
69.93,0.96,0.01,-0.76,0.0,0.0
70.0,0.96,0.01,-0.76,0.0,0.0
70.07,0.96,0.01,-0.76,0.0,0.0
70.14,0.96,0.01,-0.76,0.0,0.0
70.21,0.96,0.01,-0.76,0.0,0.0
70.28,0.96,0.01,-0.76,0.0,0.0
70.35,0.96,0.01,-0.76,0.0,0.0
70.42,0.96,0.01,-0.76,0.0,0.0
70.49,0.96,0.01,-0.76,0.0,0.0
70.56,0.96,0.01,-0.76,0.0,0.0
70.63,0.96,0.01,-0.76,0.0,0.0
70.7,0.96,0.01,-0.76,0.0,0.0
70.77,0.96,0.01,-0.76,0.0,0.0
70.84,0.96,0.01,-0.76,0.0,0.0
70.91,0.96,0.01,-0.76,-0.03,0.0
70.98,0.96,0.01,-0.76,0.0,0.0
71.05,0.96,0.01,-0.76,0.0,0.0
71.12,0.96,0.01,-0.76,0.0,0.0
71.19,0.96,0.01,-0.76,0.0,0.0
71.26,0.96,0.01,-0.76,0.0,0.0
71.33,0.96,0.01,-0.76,0.0,0.0
71.4,0.96,0.01,-0.76,0.0,0.0
71.47,0.96,0.01,-0.76,0.0,0.0
71.54,0.96,0.01,-0.76,0.0,0.0
71.61,0.96,0.01,-0.76,0.0,0.0
71.68,0.96,0.01,-0.76,0.0,0.0
71.75,0.96,0.01,-0.76,0.0,0.0
71.82,0.96,0.01,-0.76,0.0,0.0
71.89,0.96,0.01,-0.76,0.0,-0.03
71.96,0.96,0.01,-0.76,0.0,0.0
72.03,0.96,0.01,-0.76,0.0,0.0
72.1,0.96,0.01,-0.76,0.0,0.0
72.17,0.96,0.01,-0.76,0.0,0.0
72.24,0.96,0.01,-0.76,0.0,0.0
72.31,0.96,0.01,-0.76,0.0,0.0
72.38,0.96,0.01,-0.76,0.0,0.0
72.45,0.96,0.01,-0.76,0.0,0.0
72.52,0.96,0.01,-0.76,0.0,0.0
72.59,0.96,0.01,-0.76,0.0,0.0
72.66,0.96,0.01,-0.76,0.0,0.0
72.73,0.96,0.01,-0.76,0.0,-0.03
72.8,0.96,0.01,-0.76,0.0,0.0
72.87,0.96,0.01,-0.75,0.0,-0.5
72.94,0.96,0.01,-0.71,0.0,-2.01
73.01,0.96,0.01,-0.68,0.0,-1.48
73.08,0.96,0.01,-0.64,0.0,-1.87
73.15,0.95,0.01,-0.61,0.0,-2.01
73.22,0.95,0.01,-0.57,0.0,-1.9
73.29,0.95,0.02,-0.54,0.0,-1.39
73.36,0.95,0.02,-0.51,0.0,-1.59
73.43,0.95,0.02,-0.48,0.0,-1.42
73.5,0.95,0.02,-0.45,0.0,-1.92
73.57,0.94,0.02,-0.4,0.0,-2.17
73.64,0.94,0.02,-0.35,0.0,-2.65
73.71,0.94,0.02,-0.3,0.0,-2.56
73.78,0.93,0.02,-0.25,0.0,-2.62
73.85,0.93,0.02,-0.21,0.0,-2.37
73.92,0.93,0.02,-0.17,0.0,-1.92
73.99,0.93,0.02,-0.15,0.0,-0.86
74.06,0.93,0.02,-0.15,0.0,0.0
74.13,0.93,0.02,-0.15,0.0,0.0
74.2,0.93,0.02,-0.15,0.0,-0.03
74.27,0.93,0.02,-0.15,0.0,0.0
74.34,0.93,0.02,-0.15,0.0,0.0
74.41,0.93,0.02,-0.15,0.0,0.0
74.48,0.93,0.02,-0.15,-0.03,0.0
74.55,0.93,0.02,-0.15,0.0,0.0
74.62,0.93,0.02,-0.15,0.0,0.0
74.69,0.93,0.02,-0.15,0.0,0.0
74.76,0.93,0.02,-0.15,-0.03,0.0
74.83,0.93,0.02,-0.16,-0.25,0.0
74.9,0.93,0.02,-0.16,0.0,0.0
74.97,0.93,0.02,-0.16,-0.03,0.0
75.04,0.93,0.02,-0.16,0.0,0.0
75.11,0.93,0.02,-0.16,0.0,0.0
75.18,0.93,0.02,-0.16,0.0,0.0
75.25,0.93,0.02,-0.16,-0.06,0.0
75.32,0.93,0.02,-0.16,-0.22,0.0
75.39,0.93,0.02,-0.16,-0.06,0.0
75.46,0.93,0.02,-0.17,-0.33,0.0
75.53,0.93,0.02,-0.19,-1.0,0.0
75.6,0.92,0.02,-0.23,-1.78,0.0
75.67,0.92,0.02,-0.25,-1.53,0.0
75.74,0.92,0.03,-0.29,-1.67,0.0
75.81,0.92,0.03,-0.31,-1.0,0.0
75.88,0.92,0.03,-0.31,-0.42,0.0
75.95,0.92,0.03,-0.32,-0.25,0.0
76.02,0.92,0.03,-0.33,-0.33,0.0
76.09,0.92,0.03,-0.35,-1.25,0.0
76.16,0.91,0.03,-0.38,-1.59,0.0
76.23,0.91,0.03,-0.42,-1.95,-0.03
76.3,0.91,0.03,-0.46,-1.92,-0.03
76.37,0.91,0.03,-0.49,-2.23,-0.47
76.44,0.9,0.03,-0.51,-1.92,-0.78
76.51,0.9,0.03,-0.52,-2.2,-1.87
76.58,0.9,0.04,-0.52,-2.03,-1.92
76.65,0.89,0.04,-0.52,-2.54,-2.29
76.72,0.89,0.04,-0.54,-2.68,-1.7
76.79,0.88,0.04,-0.55,-2.51,-1.95
76.86,0.88,0.05,-0.58,-2.34,-1.2
76.93,0.87,0.05,-0.59,-2.4,-1.56
77.0,0.87,0.05,-0.61,-1.95,-1.12
77.07,0.87,0.05,-0.62,-1.51,-0.92
77.14,0.87,0.06,-0.62,-1.06,-1.2
77.21,0.86,0.06,-0.61,-0.92,-1.12
77.28,0.86,0.06,-0.62,-0.95,-0.75
77.35,0.86,0.06,-0.61,-0.2,-0.7
77.42,0.86,0.06,-0.59,0.0,-0.81
77.49,0.86,0.06,-0.58,-0.03,-0.64
77.56,0.86,0.06,-0.59,-0.25,0.0
