X,Y,Theta,Setpoint VD,Setpoint VE,VD,VE,tempo
1.73000,-0.00000,-0.01000,2.34000,2.45000,2.32000,2.31000,31544.00000
1.74000,-0.00000,-0.01000,2.42000,2.37000,2.32000,2.30000,23400.00000
1.74000,-0.00000,-0.01000,2.23000,2.48000,2.32000,2.31000,15264.00000
1.75000,-0.00000,-0.02000,1.95000,2.45000,2.31000,2.28000,7100.00000
1.75000,-0.00000,-0.02000,2.04000,2.20000,2.29000,2.23000,-1000.00000
1.76000,-0.00000,-0.02000,2.26000,2.20000,2.28000,2.21000,-9080.00000
1.76000,-0.00000,-0.01000,2.45000,1.95000,2.28000,2.22000,-17172.00000
1.77000,-0.00000,-0.01000,2.37000,2.15000,2.30000,2.27000,-25328.00000
1.77000,-0.00000,-0.00000,2.31000,2.15000,2.31000,2.29000,32056.00000
1.78000,-0.00000,-0.00000,2.29000,2.09000,2.32000,2.30000,23904.00000
1.78000,-0.00000,-0.00000,2.20000,2.20000,2.33000,2.32000,15780.00000
1.79000,-0.00000,0.00000,2.34000,2.12000,2.33000,2.32000,7676.00000
1.79000,-0.00000,0.00000,2.26000,2.26000,2.32000,2.33000,-408.00000
1.80000,-0.00000,0.01000,2.34000,2.20000,2.32000,2.33000,-8416.00000
1.81000,-0.00000,0.01000,2.59000,2.31000,2.31000,2.32000,-16536.00000
1.81000,-0.00000,0.01000,2.56000,2.42000,2.29000,2.31000,-24676.00000
1.82000,-0.00000,0.02000,2.56000,2.45000,2.27000,2.31000,32676.00000
1.82000,-0.00000,0.02000,2.59000,2.54000,2.26000,2.30000,24520.00000
1.83000,-0.00000,0.02000,2.54000,2.45000,2.26000,2.30000,16380.00000
1.84000,-0.00000,0.02000,2.29000,2.29000,2.25000,2.29000,8232.00000
1.84000,0.00000,0.02000,2.17000,2.34000,2.24000,2.29000,128.00000
1.85000,0.00000,0.01000,2.29000,2.51000,2.26000,2.30000,-7876.00000
1.85000,0.00000,0.00000,2.03000,2.42000,2.28000,2.31000,-15952.00000
1.86000,0.00000,0.00000,2.20000,2.29000,2.31000,2.32000,-24104.00000
1.86000,0.00000,0.00000,2.15000,2.23000,2.32000,2.33000,-32240.00000
1.87000,0.00000,-0.00000,2.12000,2.20000,2.32000,2.33000,25164.00000
1.87000,0.00000,-0.00000,2.15000,2.17000,2.33000,2.33000,17036.00000
1.88000,0.00000,-0.01000,2.06000,2.34000,2.33000,2.33000,8940.00000
1.88000,0.00000,-0.01000,2.29000,2.20000,2.32000,2.30000,832.00000
1.89000,0.00000,-0.00000,2.40000,2.37000,2.32000,2.31000,-7216.00000
1.89000,0.00000,-0.01000,2.45000,2.48000,2.32000,2.31000,-15308.00000
1.90000,0.00000,-0.00000,2.45000,2.42000,2.32000,2.31000,-23464.00000
1.91000,0.00000,-0.01000,2.31000,2.45000,2.32000,2.31000,-31616.00000
1.91000,-0.00000,-0.01000,2.15000,2.45000,2.32000,2.30000,25764.00000
1.92000,-0.00000,-0.01000,2.40000,2.31000,2.31000,2.27000,17608.00000
1.92000,-0.00000,-0.01000,2.40000,2.48000,2.31000,2.27000,9456.00000
1.93000,-0.00000,-0.01000,2.48000,2.45000,2.30000,2.26000,1352.00000
1.93000,-0.00000,-0.01000,2.59000,2.26000,2.30000,2.26000,-6728.00000
1.94000,-0.00000,-0.01000,2.42000,2.42000,2.32000,2.29000,-14840.00000
1.95000,-0.00000,-0.01000,2.26000,2.45000,2.32000,2.29000,-22964.00000
1.95000,-0.00000,-0.02000,2.12000,2.37000,2.31000,2.27000,-31132.00000
1.96000,-0.00000,-0.02000,1.81000,2.31000,2.29000,2.25000,26268.00000
1.96000,-0.00000,-0.03000,2.12000,2.17000,2.26000,2.19000,18120.00000
1.97000,-0.00000,-0.02000,2.23000,2.03000,2.26000,2.18000,9988.00000
1.97000,-0.00000,-0.01000,2.48000,2.01000,2.26000,2.19000,1908.00000
1.98000,-0.00000,-0.00000,2.56000,2.03000,2.29000,2.24000,-6200.00000
1.98000,-0.00000,-0.00000,2.34000,2.26000,2.31000,2.28000,-14296.00000
1.99000,-0.00000,-0.00000,2.29000,2.26000,2.31000,2.29000,-22444.00000
1.99000,-0.00000,0.00000,2.31000,2.15000,2.31000,2.29000,-30624.00000
2.00000,-0.00000,0.00000,2.20000,2.23000,2.32000,2.30000,26768.00000
2.00000,-0.00000,0.01000,2.45000,2.20000,2.32000,2.30000,18636.00000
2.01000,-0.00000,0.01000,2.42000,2.23000,2.33000,2.32000,10528.00000
2.02000,-0.00000,0.02000,2.43000,2.15000,2.33000,2.33000,2376.00000
2.02000,-0.00000,0.02000,2.56000,2.40000,2.30000,2.32000,-5724.00000
2.03000,-0.00000,0.02000,2.48000,2.45000,2.29000,2.31000,-13800.00000
2.03000,-0.00000,0.02000,2.45000,2.31000,2.28000,2.31000,-21964.00000
2.04000,-0.00000,0.02000,2.40000,2.29000,2.26000,2.30000,-30120.00000
2.04000,-0.00000,0.02000,2.37000,2.37000,2.25000,2.29000,27304.00000
2.05000,-0.00000,0.02000,2.12000,2.43000,2.24000,2.29000,19204.00000
2.06000,-0.00000,0.01000,2.15000,2.54000,2.26000,2.30000,11080.00000
2.06000,0.00000,0.00000,1.92000,2.42000,2.28000,2.31000,2956.00000
2.07000,0.00000,-0.00000,2.03000,2.17000,-0.47000,0.47000,-5136.00000
2.07000,0.00000,0.00000,2.15000,2.01000,-0.47000,0.47000,-13208.00000
2.07000,0.00000,-0.01000,0.81000,1.37000,-0.48000,0.48000,-21372.00000
2.07000,0.00000,-0.03000,0.06000,0.98000,-0.48000,0.48000,-29424.00000
2.07000,0.00000,-0.03000,0.03000,0.03000,-0.48000,0.48000,28116.00000
2.07000,0.00000,-0.03000,0.03000,0.00000,-0.48000,0.48000,20156.00000
2.07000,0.00000,-0.02000,0.11000,0.00000,-0.48000,0.48000,12232.00000
2.07000,0.00000,-0.02000,0.03000,0.00000,-0.48000,0.48000,4264.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-3608.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-11364.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-19156.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-26936.00000
2.07000,0.00000,-0.02000,0.00000,0.03000,-0.48000,0.48000,30796.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,22864.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,15084.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,7288.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-440.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-8144.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-15884.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-23684.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-31480.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,26276.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,18476.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,10696.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,2920.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-4824.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-12560.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-20364.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,-28148.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,29592.00000
2.07000,0.00000,-0.02000,0.00000,0.03000,-0.48000,0.48000,21800.00000
2.07000,0.00000,-0.02000,0.00000,0.00000,-0.48000,0.48000,13872.00000
2.07000,0.00000,-0.03000,0.00000,0.03000,-0.48000,0.48000,6096.00000
2.08000,-0.00000,-0.04000,0.00000,0.61000,-0.48000,0.48000,-1788.00000
2.08000,-0.00000,-0.07000,0.00000,1.56000,-0.49000,0.49000,-9688.00000
2.08000,-0.00000,-0.12000,0.00000,2.54000,-0.50000,0.50000,-17668.00000
2.08000,-0.00000,-0.17000,0.00000,2.65000,-0.52000,0.52000,-25704.00000
2.09000,-0.00000,-0.22000,0.00000,2.51000,-0.54000,0.54000,31788.00000
2.09000,-0.00000,-0.26000,0.00000,2.09000,-0.56000,0.56000,23764.00000
2.09000,-0.00000,-0.29000,0.00000,1.45000,-0.58000,0.58000,15760.00000
2.09000,-0.00000,-0.31000,0.00000,1.09000,-0.59000,0.59000,7760.00000
2.09000,-0.00000,-0.31000,0.00000,0.36000,-0.60000,0.60000,-188.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-8036.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-15780.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-23572.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-31360.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,26392.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,18600.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,10820.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,3040.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-4696.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-12448.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-20228.00000
2.09000,-0.00000,-0.31000,-0.03000,0.00000,-0.60000,0.60000,-28020.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,29576.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,21792.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,14004.00000
2.09000,-0.00000,-0.31000,0.00000,0.03000,-0.60000,0.60000,6224.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-1664.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-9416.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-17148.00000
2.09000,-0.00000,-0.31000,0.00000,0.00000,-0.60000,0.60000,-24936.00000
2.09000,-0.00000,-0.32000,0.00000,0.06000,-0.60000,0.60000,-32724.00000
2.09000,-0.00000,-0.34000,0.00000,1.06000,-0.60000,0.60000,24876.00000
2.10000,-0.00000,-0.38000,0.00000,2.40000,-0.60000,0.60000,16904.00000
2.10000,-0.01000,-0.45000,0.00000,3.23000,-0.61000,0.60000,8888.00000
2.10000,-0.01000,-0.51000,0.00000,3.29000,-0.64000,0.55000,856.00000
2.11000,-0.01000,-0.57000,-0.03000,2.93000,-0.78000,0.24000,-7116.00000
2.11000,-0.01000,-0.60000,0.00000,1.98000,-1.16000,-0.49000,-15192.00000
2.11000,-0.01000,-0.63000,0.00000,1.56000,-1.52000,-1.09000,-23240.00000
2.11000,-0.01000,-0.65000,0.00000,0.56000,-1.82000,-1.49000,-31288.00000
2.11000,-0.01000,-0.65000,0.00000,0.00000,-1.92000,-1.62000,26256.00000
2.11000,-0.01000,-0.65000,-0.03000,0.00000,-1.92000,-1.62000,18424.00000
2.11000,-0.01000,-0.65000,0.00000,0.00000,-1.92000,-1.62000,10436.00000
2.11000,-0.01000,-0.65000,-0.08000,0.00000,-1.92000,-1.62000,2616.00000
2.11000,-0.01000,-0.65000,-0.22000,0.00000,-1.94000,-1.64000,-5344.00000
2.11000,-0.01000,-0.66000,-0.50000,0.00000,-1.97000,-1.68000,-13288.00000
2.11000,-0.01000,-0.68000,-1.14000,0.00000,-2.04000,-1.77000,-21312.00000
2.11000,-0.01000,-0.72000,-1.92000,0.00000,-2.19000,-1.96000,-29360.00000
2.10000,-0.01000,-0.76000,-2.26000,0.00000,-2.36000,-2.17000,28128.00000
2.10000,-0.00000,-0.81000,-2.37000,0.00000,-2.14000,-2.34000,20052.00000
2.10000,-0.00000,-0.86000,-2.37000,0.00000,-1.83000,-2.09000,11980.00000
2.10000,-0.00000,-0.89000,-1.90000,0.00000,-1.34000,-1.70000,3940.00000
2.10000,0.00000,-0.92000,-1.34000,0.00000,-0.80000,-1.34000,-4036.00000
2.10000,0.00000,-0.93000,-0.73000,0.00000,-0.39000,-1.10000,-11992.00000
2.10000,0.00000,-0.93000,-0.06000,0.00000,-0.19000,-1.00000,-20000.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,-27948.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,29776.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,21976.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,14180.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,6376.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,-1380.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,-9132.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,-16892.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,-24700.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,-32504.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.17000,-0.99000,25240.00000
2.10000,0.00000,-0.93000,0.00000,-0.03000,-0.17000,-0.99000,17436.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.18000,-0.99000,9456.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.18000,-0.99000,1708.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.18000,-0.99000,-6044.00000
2.10000,0.00000,-0.93000,0.00000,0.00000,-0.18000,-0.99000,-13804.00000
2.10000,0.00000,-0.93000,0.00000,-0.03000,-0.18000,-0.99000,-21616.00000
2.10000,0.00000,-0.93000,-0.03000,0.00000,-0.19000,-1.00000,-29580.00000
2.10000,0.00000,-0.94000,-0.28000,-0.17000,-0.18000,-0.99000,27980.00000
2.10000,0.00000,-0.94000,-0.28000,-0.03000,-0.15000,-0.97000,19960.00000
2.10000,0.00000,-0.95000,-0.31000,0.00000,-0.08000,-0.94000,11940.00000
2.10000,0.00000,-0.96000,-0.61000,0.00000,-0.01000,-0.90000,3980.00000
2.10000,0.00000,-0.97000,-0.53000,0.00000,0.13000,-0.84000,-3940.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,-11860.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,-19660.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,-27464.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,30276.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,22472.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,14668.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,6876.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,-884.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,-8596.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,-16352.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,-24156.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,-31956.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,25764.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,17980.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.23000,-0.79000,10176.00000
2.10000,0.00000,-0.97000,0.00000,-0.03000,0.23000,-0.79000,2376.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.22000,-0.79000,-5532.00000
2.10000,0.00000,-0.97000,0.00000,0.00000,0.22000,-0.79000,-13288.00000
2.10000,0.00000,-0.97000,0.00000,-0.08000,0.22000,-0.79000,-21072.00000
2.09000,0.00000,-0.94000,0.00000,-1.59000,0.21000,-0.80000,-29036.00000
2.09000,0.01000,-0.90000,0.00000,-1.65000,-0.11000,-0.95000,28488.00000
2.09000,0.01000,-0.87000,0.00000,-1.81000,-0.54000,-1.19000,20464.00000
2.09000,0.01000,-0.83000,0.00000,-1.78000,-1.05000,-1.50000,12408.00000
2.09000,0.01000,-0.80000,-0.03000,-1.90000,-1.50000,-1.82000,4392.00000
2.09000,0.01000,-0.77000,-0.33000,-1.73000,-1.85000,-2.11000,-3640.00000
2.08000,0.02000,-0.77000,-1.64000,-1.84000,-2.05000,-2.27000,-11700.00000
2.08000,0.02000,-0.78000,-2.81000,-2.28000,-2.07000,-2.28000,-19856.00000
2.08000,0.02000,-0.78000,-2.79000,-2.90000,-1.99000,-2.22000,-28040.00000
2.07000,0.03000,-0.77000,-3.07000,-3.37000,-2.00000,-2.23000,29280.00000
2.06000,0.04000,-0.76000,-2.84000,-3.26000,-2.03000,-2.25000,21076.00000
2.06000,0.04000,-0.76000,-2.84000,-3.12000,-2.07000,-2.29000,12852.00000
2.05000,0.04000,-0.75000,-2.62000,-2.81000,-2.10000,-2.31000,4672.00000
2.05000,0.05000,-0.75000,-2.48000,-2.62000,-2.11000,-2.32000,-3464.00000
2.05000,0.05000,-0.74000,-2.06000,-2.34000,-2.12000,-2.33000,-11620.00000
2.04000,0.06000,-0.74000,-2.37000,-2.81000,-2.15000,-2.34000,-19816.00000
2.04000,0.06000,-0.73000,-2.31000,-2.79000,-2.18000,-2.37000,-28000.00000
2.03000,0.06000,-0.72000,-2.29000,-2.73000,-2.22000,-2.40000,29332.00000
2.03000,0.07000,-0.72000,-2.48000,-2.51000,-2.41000,-2.24000,21132.00000
2.02000,0.07000,-0.71000,-2.37000,-2.51000,-2.41000,-2.24000,12936.00000
2.02000,0.08000,-0.71000,-2.51000,-2.54000,-2.40000,-2.23000,4780.00000
2.02000,0.08000,-0.71000,-2.37000,-2.45000,-2.40000,-2.23000,-3380.00000
2.01000,0.08000,-0.71000,-2.09000,-2.31000,-2.40000,-2.22000,-11508.00000
2.01000,0.09000,-0.70000,-2.03000,-2.26000,-2.38000,-2.20000,-19668.00000
2.00000,0.09000,-0.70000,-1.87000,-2.06000,-2.37000,-2.18000,-27828.00000
2.00000,0.09000,-0.70000,-2.06000,-2.23000,-2.36000,-2.17000,29524.00000
2.00000,0.10000,-0.70000,-2.17000,-2.20000,-2.34000,-2.15000,21432.00000
1.99000,0.10000,-0.69000,-2.06000,-2.29000,-2.34000,-2.14000,13224.00000
1.99000,0.10000,-0.69000,-2.51000,-2.65000,-2.32000,-2.11000,5036.00000
1.98000,0.11000,-0.69000,-1.92000,-1.92000,-2.30000,-2.09000,-3104.00000
1.98000,0.11000,-0.69000,-2.31000,-2.31000,-2.30000,-2.09000,-11200.00000
1.98000,0.11000,-0.69000,-2.45000,-2.29000,-2.29000,-2.08000,-19340.00000
1.97000,0.12000,-0.70000,-2.15000,-2.01000,-2.30000,-2.09000,-27520.00000
1.97000,0.12000,-0.70000,-2.29000,-2.09000,-2.31000,-2.10000,29828.00000
1.96000,0.12000,-0.70000,-2.31000,-2.17000,-2.32000,-2.11000,21712.00000
1.96000,0.13000,-0.70000,-2.34000,-2.20000,-2.32000,-2.12000,13500.00000
1.95000,0.13000,-0.71000,-2.42000,-2.23000,-2.33000,-2.13000,5324.00000
1.95000,0.13000,-0.71000,-2.20000,-2.03000,-2.34000,-2.14000,-2828.00000
1.95000,0.14000,-0.71000,-2.09000,-2.17000,-2.35000,-2.15000,-10972.00000
1.94000,0.14000,-0.71000,-2.23000,-1.98000,-2.34000,-2.14000,-19160.00000
1.94000,0.14000,-0.71000,-2.01000,-2.03000,-2.35000,-2.15000,-27336.00000
1.94000,0.15000,-0.72000,-2.20000,-1.81000,-2.34000,-2.15000,29988.00000
1.93000,0.15000,-0.72000,-2.06000,-2.06000,-2.36000,-2.18000,21820.00000
1.93000,0.15000,-0.73000,-2.03000,-1.78000,-2.36000,-2.17000,13712.00000
1.93000,0.16000,-0.73000,-2.29000,-2.15000,-2.37000,-2.19000,5504.00000
1.92000,0.16000,-0.73000,-1.89000,-1.64000,-2.38000,-2.20000,-2608.00000
1.92000,0.16000,-0.74000,-2.34000,-2.26000,-2.39000,-2.21000,-10764.00000
1.91000,0.17000,-0.73000,-2.09000,-2.23000,-2.39000,-2.22000,-18936.00000
1.91000,0.17000,-0.74000,-2.20000,-2.09000,-2.38000,-2.20000,-27152.00000
1.91000,0.17000,-0.74000,-2.54000,-2.34000,-2.39000,-2.21000,30220.00000
1.90000,0.18000,-0.75000,-2.40000,-1.98000,-2.39000,-2.22000,22040.00000
1.90000,0.18000,-0.76000,-2.68000,-2.17000,-2.41000,-2.25000,13836.00000
1.89000,0.19000,-0.76000,-2.79000,-2.56000,-1.85000,-2.11000,5644.00000
1.89000,0.19000,-0.76000,-2.73000,-2.54000,-1.80000,-2.06000,-2500.00000
1.88000,0.19000,-0.76000,-2.26000,-2.59000,-1.75000,-2.03000,-10684.00000
1.88000,0.20000,-0.76000,-2.31000,-2.31000,-1.80000,-2.06000,-18892.00000
1.88000,0.20000,-0.76000,-1.90000,-1.76000,-1.79000,-2.05000,-26996.00000
1.87000,0.20000,-0.76000,-1.95000,-1.90000,-1.75000,-2.03000,30372.00000
1.87000,0.21000,-0.77000,-1.78000,-1.31000,-1.73000,-2.01000,22224.00000
1.87000,0.21000,-0.78000,-2.20000,-1.76000,-1.63000,-1.93000,14052.00000
1.86000,0.21000,-0.79000,-2.15000,-1.84000,-1.52000,-1.84000,5888.00000
1.86000,0.22000,-0.78000,-1.81000,-2.17000,-1.43000,-1.77000,-2224.00000
1.86000,0.22000,-0.77000,-1.70000,-1.98000,-1.49000,-1.82000,-10380.00000
1.86000,0.22000,-0.76000,-1.37000,-1.92000,-1.53000,-1.85000,-18564.00000
1.85000,0.22000,-0.76000,-1.28000,-1.62000,-1.64000,-1.93000,-26684.00000
1.85000,0.23000,-0.75000,-1.56000,-1.78000,-1.69000,-1.98000,30692.00000
1.85000,0.23000,-0.75000,-1.23000,-1.56000,-1.72000,-2.00000,22544.00000
1.84000,0.23000,-0.74000,-1.70000,-2.09000,-1.77000,-2.04000,14396.00000
1.84000,0.24000,-0.73000,-1.73000,-2.01000,-1.83000,-2.09000,6236.00000
1.84000,0.24000,-0.73000,-2.15000,-2.40000,-1.86000,-2.12000,-1892.00000
1.83000,0.24000,-0.72000,-2.06000,-2.42000,-1.89000,-2.14000,-10036.00000
1.83000,0.25000,-0.72000,-2.31000,-2.45000,-1.94000,-2.18000,-18248.00000
1.82000,0.25000,-0.71000,-2.29000,-2.51000,-1.95000,-2.19000,-26448.00000
1.82000,0.25000,-0.71000,-2.03000,-2.26000,-1.97000,-2.20000,30880.00000
1.82000,0.26000,-0.70000,-1.98000,-2.23000,-1.99000,-2.22000,22688.00000
1.81000,0.26000,-0.70000,-1.92000,-2.17000,-2.02000,-2.24000,14488.00000
1.81000,0.26000,-0.70000,-2.20000,-2.12000,-2.04000,-2.26000,6348.00000
1.81000,0.27000,-0.70000,-1.90000,-2.06000,-2.03000,-2.25000,-1788.00000
1.80000,0.27000,-0.70000,-1.95000,-1.90000,-2.04000,-2.26000,-9916.00000
1.80000,0.27000,-0.70000,-1.87000,-2.01000,-2.03000,-2.25000,-18060.00000
1.79000,0.28000,-0.69000,-2.09000,-2.26000,-2.04000,-2.26000,-26220.00000
1.79000,0.28000,-0.69000,-1.87000,-2.06000,-2.05000,-2.27000,31188.00000
1.79000,0.28000,-0.68000,-2.04000,-2.26000,-2.07000,-2.28000,23012.00000
1.78000,0.29000,-0.69000,-2.12000,-2.06000,-2.09000,-2.30000,14888.00000
1.78000,0.29000,-0.68000,-1.84000,-2.09000,-2.08000,-2.29000,6708.00000
1.78000,0.29000,-0.68000,-1.90000,-2.06000,-2.10000,-2.31000,-1384.00000
1.77000,0.29000,-0.68000,-1.64000,-1.73000,-2.11000,-2.32000,-9536.00000
1.77000,0.30000,-0.67000,-2.06000,-2.20000,-2.12000,-2.32000,-17640.00000
1.76000,0.30000,-0.67000,-1.98000,-2.20000,-2.12000,-2.33000,-25812.00000
1.76000,0.30000,-0.67000,-2.48000,-2.56000,-2.14000,-2.34000,31504.00000
1.76000,0.31000,-0.66000,-2.34000,-2.62000,-2.14000,-2.34000,23388.00000
1.75000,0.31000,-0.66000,-2.26000,-2.59000,-2.17000,-2.36000,15112.00000
1.75000,0.31000,-0.65000,-2.48000,-2.65000,-2.19000,-2.38000,6908.00000
1.74000,0.32000,-0.64000,-2.28000,-2.79000,-2.20000,-2.38000,-1184.00000
1.74000,0.32000,-0.64000,-2.09000,-2.17000,-2.24000,-2.41000,-9352.00000
1.73000,0.33000,-0.64000,-2.54000,-2.68000,-2.24000,-2.41000,-17496.00000
1.73000,0.33000,-0.63000,-2.12000,-2.73000,-2.41000,-2.24000,-25716.00000
1.72000,0.33000,-0.62000,-2.43000,-2.87000,-2.38000,-2.20000,31620.00000
1.72000,0.34000,-0.62000,-2.40000,-2.37000,-2.35000,-2.15000,23464.00000
1.71000,0.34000,-0.62000,-2.31000,-2.26000,-2.34000,-2.15000,15224.00000
1.71000,0.34000,-0.62000,-2.48000,-2.43000,-2.34000,-2.15000,7020.00000
1.70000,0.35000,-0.62000,-2.37000,-2.23000,-2.34000,-2.14000,-1088.00000
1.70000,0.35000,-0.63000,-2.37000,-2.09000,-2.35000,-2.15000,-9292.00000
1.70000,0.35000,-0.63000,-2.40000,-2.26000,-2.36000,-2.17000,-17412.00000
1.69000,0.35000,-0.63000,-1.90000,-1.81000,-2.36000,-2.18000,-25580.00000
1.69000,0.36000,-0.63000,-2.01000,-2.37000,-2.37000,-2.18000,31744.00000
1.68000,0.36000,-0.62000,-2.12000,-2.34000,-2.34000,-2.14000,23600.00000
1.68000,0.36000,-0.62000,-2.29000,-2.51000,-2.31000,-2.10000,15380.00000
1.67000,0.37000,-0.61000,-2.51000,-2.73000,-2.28000,-2.06000,7184.00000
1.67000,0.37000,-0.62000,-2.48000,-2.23000,-2.23000,-2.00000,-940.00000
1.66000,0.37000,-0.62000,-2.29000,-2.43000,-2.22000,-1.99000,-9092.00000
1.66000,0.38000,-0.62000,-2.43000,-2.23000,-2.37000,-2.19000,-17236.00000
1.66000,0.38000,-0.62000,-2.29000,-2.09000,-2.38000,-2.20000,-25444.00000
1.65000,0.38000,-0.62000,-2.29000,-2.23000,-2.39000,-2.22000,31916.00000
1.65000,0.39000,-0.63000,-2.42000,-2.12000,-2.39000,-2.22000,23752.00000
1.64000,0.39000,-0.63000,-2.23000,-2.12000,-2.41000,-2.24000,15516.00000
1.64000,0.39000,-0.63000,-2.43000,-2.43000,-2.41000,-2.25000,7352.00000
1.63000,0.40000,-0.64000,-2.42000,-2.03000,-2.41000,-2.25000,-756.00000
1.63000,0.40000,-0.64000,-2.31000,-2.31000,-2.22000,-2.40000,-8868.00000
1.63000,0.40000,-0.64000,-2.26000,-1.98000,-2.22000,-2.39000,-17000.00000
1.62000,0.41000,-0.64000,-2.29000,-2.37000,-2.20000,-2.38000,-25160.00000
1.62000,0.41000,-0.64000,-2.15000,-2.12000,-2.20000,-2.38000,32168.00000
